,FTR,HomeTeam,AwayTeam,FTHG,FTAG
724,H,Granada,Osasuna,2,0
725,A,Huesca,Betis,0,2
726,A,Elche,Getafe,1,3
727,A,Valladolid,Valencia,0,1
728,H,Cadiz,Alaves,3,1
729,H,Levante,Eibar,2,1
730,D,Osasuna,Real Madrid,0,0
731,A,Granada,Barcelona,0,4
732,H,Sevilla,Sociedad,3,2
733,A,Celta,Villarreal,0,4
734,A,Ath Bilbao,Barcelona,2,3
735,D,Valencia,Cadiz,1,1
736,A,Huesca,Barcelona,0,1
737,D,Sociedad,Osasuna,1,1
738,H,Eibar,Granada,2,0
739,A,Alaves,Ath Madrid,1,2
740,H,Ath Bilbao,Elche,1,0
741,H,Real Madrid,Celta,2,0
742,A,Getafe,Valladolid,0,1
743,D,Betis,Sevilla,1,1
744,H,Villarreal,Levante,2,1
745,D,Osasuna,Alaves,1,1
746,A,Ath Bilbao,Sociedad,0,1
747,D,Elche,Real Madrid,1,1
748,H,Celta,Huesca,2,1
749,H,Ath Madrid,Getafe,1,0
750,H,Granada,Valencia,2,1
751,H,Levante,Betis,4,3
752,D,Cadiz,Valladolid,0,0
753,D,Barcelona,Eibar,1,1
754,H,Sevilla,Villarreal,2,0
755,H,Betis,Cadiz,1,0
756,H,Alaves,Eibar,2,1
757,H,Real Madrid,Granada,2,0
758,D,Getafe,Celta,1,1
759,D,Villarreal,Ath Bilbao,1,1
760,A,Valladolid,Barcelona,0,3
761,A,Sociedad,Ath Madrid,0,2
762,D,Huesca,Levante,1,1
763,A,Valencia,Sevilla,0,1
764,D,Elche,Osasuna,2,2
765,A,Eibar,Real Madrid,1,3
766,A,Cadiz,Getafe,0,2
767,H,Granada,Betis,2,0
768,H,Celta,Alaves,2,0
769,D,Sevilla,Valladolid,1,1
770,A,Osasuna,Villarreal,1,3
771,H,Levante,Sociedad,2,1
772,D,Barcelona,Valencia,2,2
773,H,Ath Madrid,Elche,3,1
774,H,Ath Bilbao,Huesca,2,0
775,H,Barcelona,Sociedad,2,1
776,H,Real Madrid,Ath Bilbao,3,1
777,H,Celta,Cadiz,4,0
778,H,Barcelona,Levante,1,0
779,A,Elche,Granada,0,1
780,D,Betis,Villarreal,1,1
781,D,Sociedad,Eibar,1,1
782,H,Real Madrid,Ath Madrid,2,0
783,H,Huesca,Alaves,1,0
784,A,Getafe,Sevilla,0,1
785,D,Valencia,Ath Bilbao,2,2
786,H,Valladolid,Osasuna,3,2
787,D,Eibar,Valencia,0,0
788,D,Alaves,Sociedad,0,0
789,D,Villarreal,Elche,0,0
790,A,Osasuna,Betis,0,2
791,D,Granada,Huesca,3,3
792,H,Cadiz,Barcelona,2,1
793,H,Ath Madrid,Valladolid,2,0
794,A,Sevilla,Real Madrid,0,1
795,H,Levante,Getafe,3,0
796,A,Ath Bilbao,Celta,0,2
797,A,Betis,Eibar,0,2
798,D,Sociedad,Villarreal,1,1
799,H,Celta,Granada,3,1
800,D,Getafe,Ath Bilbao,1,1
801,H,Barcelona,Osasuna,4,0
802,A,Real Madrid,Alaves,1,2
803,A,Huesca,Sevilla,0,1
804,A,Valencia,Ath Madrid,0,1
805,D,Elche,Cadiz,1,1
806,D,Valladolid,Levante,1,1
807,H,Ath Bilbao,Betis,4,0
808,D,Alaves,Valencia,2,2
809,A,Granada,Valladolid,1,3
810,A,Cadiz,Sociedad,0,1
811,D,Eibar,Getafe,0,0
812,H,Ath Madrid,Barcelona,1,0
813,H,Sevilla,Celta,4,2
814,D,Villarreal,Real Madrid,1,1
815,D,Levante,Elche,1,1
816,D,Osasuna,Huesca,1,1
817,H,Valencia,Real Madrid,4,1
818,H,Valladolid,Ath Bilbao,2,1
819,D,Levante,Alaves,1,1
820,H,Sociedad,Granada,2,0
821,A,Getafe,Villarreal,1,3
822,H,Ath Madrid,Cadiz,4,0
823,H,Sevilla,Osasuna,1,0
824,H,Barcelona,Betis,5,2
825,D,Huesca,Eibar,1,1
826,D,Elche,Celta,1,1
827,H,Villarreal,Valladolid,2,0
828,D,Valencia,Getafe,2,2
829,D,Granada,Levante,1,1
830,A,Celta,Sociedad,1,4
831,H,Betis,Elche,3,1
832,D,Alaves,Barcelona,1,1
833,A,Osasuna,Ath Madrid,1,3
834,H,Ath Bilbao,Sevilla,2,1
835,H,Real Madrid,Huesca,4,1
836,A,Eibar,Cadiz,0,2
837,D,Levante,Celta,1,1
838,H,Sociedad,Huesca,4,1
839,A,Getafe,Granada,0,1
840,D,Cadiz,Villarreal,0,0
841,A,Valladolid,Alaves,0,2
842,H,Ath Madrid,Betis,2,0
843,A,Sevilla,Eibar,0,1
844,H,Osasuna,Ath Bilbao,1,0
845,A,Barcelona,Real Madrid,1,3
846,H,Elche,Valencia,2,1
847,A,Betis,Sociedad,0,3
848,D,Huesca,Valladolid,2,2
849,A,Alaves,Elche,0,2
850,H,Villarreal,Valencia,2,1
851,H,Ath Bilbao,Levante,2,0
852,D,Eibar,Osasuna,0,0
853,H,Getafe,Barcelona,1,0
854,A,Real Madrid,Cadiz,0,1
855,A,Celta,Ath Madrid,0,2
856,H,Granada,Sevilla,1,0
857,D,Barcelona,Sevilla,1,1
858,D,Cadiz,Granada,1,1
859,A,Levante,Real Madrid,0,2
860,H,Alaves,Ath Bilbao,1,0
861,H,Osasuna,Celta,2,0
862,A,Valencia,Betis,0,2
863,H,Sociedad,Getafe,3,0
864,D,Elche,Huesca,0,0
865,D,Ath Madrid,Villarreal,0,0
866,A,Valladolid,Eibar,1,2
867,A,Celta,Barcelona,0,3
868,H,Sevilla,Levante,1,0
869,A,Ath Bilbao,Cadiz,0,1
870,H,Real Madrid,Valladolid,1,0
871,A,Eibar,Elche,0,1
872,H,Villarreal,Alaves,3,1
873,D,Huesca,Ath Madrid,0,0
874,H,Getafe,Betis,3,0
875,A,Sociedad,Valencia,0,1
876,H,Barcelona,Villarreal,4,0
877,D,Valladolid,Celta,1,1
878,A,Cadiz,Sevilla,1,3
879,H,Ath Madrid,Granada,6,1
880,A,Eibar,Ath Bilbao,1,2
881,A,Osasuna,Levante,1,3
882,A,Betis,Real Madrid,2,3
883,A,Elche,Sociedad,0,3
884,D,Valencia,Huesca,1,1
885,D,Alaves,Getafe,0,0
886,D,Sociedad,Real Madrid,0,0
887,H,Granada,Alaves,2,1
888,H,Betis,Valladolid,2,0
889,A,Huesca,Cadiz,0,2
890,H,Celta,Valencia,2,1
891,H,Getafe,Osasuna,1,0
892,H,Villarreal,Eibar,2,1
893,H,Valencia,Levante,4,2
894,D,Villarreal,Huesca,1,1
895,D,Valladolid,Sociedad,1,1
896,A,Alaves,Betis,0,1
897,A,Cadiz,Osasuna,0,2
898,H,Granada,Ath Bilbao,2,0
899,D,Eibar,Celta,0,0
900,H,Sevilla,Valencia,1,0
901,D,Osasuna,Mallorca,2,2
902,H,Levante,Getafe,1,0
903,D,Leganes,Real Madrid,2,2
904,H,Granada,Ath Bilbao,4,0
905,D,Espanol,Celta,0,0
906,D,Ath Madrid,Sociedad,1,1
907,H,Villarreal,Eibar,4,0
908,H,Valladolid,Betis,2,0
909,A,Alaves,Barcelona,0,5
910,H,Valencia,Espanol,1,0
911,D,Sociedad,Sevilla,0,0
912,H,Real Madrid,Villarreal,2,1
913,A,Mallorca,Granada,1,2
914,A,Getafe,Ath Madrid,0,2
915,A,Celta,Levante,2,3
916,A,Betis,Alaves,1,2
917,A,Barcelona,Osasuna,1,2
918,A,Ath Bilbao,Leganes,0,2
919,H,Eibar,Valladolid,3,1
920,A,Granada,Real Madrid,1,2
921,A,Villarreal,Sociedad,1,2
922,D,Alaves,Getafe,0,0
923,H,Sevilla,Mallorca,2,0
924,H,Leganes,Valencia,1,0
925,A,Levante,Ath Bilbao,1,2
926,A,Espanol,Eibar,0,2
927,H,Ath Madrid,Betis,1,0
928,A,Valladolid,Barcelona,0,1
929,H,Osasuna,Celta,2,1
930,H,Real Madrid,Alaves,2,0
931,A,Sociedad,Granada,2,3
932,A,Ath Bilbao,Sevilla,1,2
933,H,Mallorca,Levante,2,0
934,D,Eibar,Leganes,0,0
935,H,Barcelona,Espanol,1,0
936,A,Getafe,Villarreal,1,3
937,H,Betis,Osasuna,3,0
938,D,Celta,Ath Madrid,1,1
939,H,Valencia,Valladolid,2,1
940,H,Sevilla,Eibar,1,0
941,D,Levante,Sociedad,1,1
942,A,Villarreal,Barcelona,1,4
943,D,Osasuna,Getafe,0,0
944,A,Espanol,Leganes,0,1
945,A,Ath Bilbao,Real Madrid,0,1
946,D,Granada,Valencia,2,2
947,H,Valladolid,Alaves,1,0
948,D,Celta,Betis,1,1
949,H,Ath Madrid,Mallorca,3,0
950,H,Real Madrid,Getafe,1,0
951,H,Sociedad,Espanol,2,1
952,A,Eibar,Osasuna,0,2
953,D,Valladolid,Levante,0,0
954,A,Betis,Villarreal,0,2
955,A,Valencia,Ath Bilbao,0,2
956,A,Alaves,Granada,0,2
957,D,Barcelona,Ath Madrid,2,2
958,A,Leganes,Sevilla,0,3
959,H,Mallorca,Celta,5,1
960,H,Getafe,Sociedad,2,1
961,A,Espanol,Real Madrid,0,1
962,A,Granada,Eibar,1,2
963,H,Villarreal,Valencia,2,0
964,H,Levante,Betis,4,2
965,H,Ath Madrid,Alaves,2,1
966,H,Osasuna,Leganes,2,1
967,D,Celta,Barcelona,2,2
968,H,Ath Bilbao,Mallorca,3,1
969,D,Sevilla,Valladolid,1,1
970,H,Betis,Espanol,1,0
971,H,Eibar,Valencia,1,0
972,H,Real Madrid,Mallorca,2,0
973,A,Sociedad,Celta,0,1
974,A,Alaves,Osasuna,0,1
975,H,Barcelona,Ath Bilbao,1,0
976,D,Valladolid,Getafe,1,1
977,A,Levante,Ath Madrid,0,1
978,D,Leganes,Granada,0,0
979,D,Villarreal,Sevilla,2,2
980,A,Sociedad,Real Madrid,1,2
981,H,Valencia,Osasuna,2,0
982,H,Celta,Alaves,6,0
983,H,Ath Madrid,Valladolid,1,0
984,D,Getafe,Eibar,1,1
985,H,Ath Bilbao,Betis,1,0
986,A,Espanol,Levante,1,3
987,D,Sevilla,Barcelona,0,0
988,D,Mallorca,Leganes,1,1
989,A,Granada,Villarreal,0,1
990,H,Real Madrid,Valencia,3,0
991,H,Alaves,Sociedad,2,0
992,A,Osasuna,Ath Madrid,0,5
993,D,Valladolid,Celta,0,0
994,D,Eibar,Ath Bilbao,2,2
995,H,Barcelona,Leganes,2,0
996,H,Villarreal,Mallorca,1,0
997,D,Getafe,Espanol,0,0
998,D,Betis,Granada,2,2
999,D,Levante,Sevilla,1,1
1000,D,Sociedad,Osasuna,1,1
1001,H,Real Madrid,Eibar,3,1
1002,D,Ath Bilbao,Ath Madrid,1,1
1003,A,Mallorca,Barcelona,0,4
1004,A,Leganes,Valladolid,1,2
1005,A,Celta,Villarreal,0,1
1006,H,Espanol,Alaves,2,0
1007,D,Valencia,Levante,1,1
1008,H,Granada,Getafe,2,1
1009,H,Sevilla,Betis,2,0
1010,A,Eibar,Sociedad,1,2
1011,H,Betis,Real Madrid,2,1
1012,A,Villarreal,Leganes,1,2
1013,D,Levante,Granada,1,1
1014,A,Valladolid,Ath Bilbao,1,4
1015,H,Osasuna,Espanol,1,0
1016,D,Getafe,Celta,0,0
1017,H,Barcelona,Sociedad,1,0
1018,D,Ath Madrid,Sevilla,2,2
1019,A,Eibar,Mallorca,1,2
1020,D,Alaves,Valencia,1,1
1021,H,Real Madrid,Barcelona,2,0
1022,A,Mallorca,Getafe,0,1
1023,D,Espanol,Ath Madrid,1,1
1024,H,Ath Bilbao,Villarreal,1,0
1025,H,Sevilla,Osasuna,3,2
1026,D,Granada,Celta,0,0
1027,D,Leganes,Alaves,1,1
1028,H,Valencia,Betis,2,1
1029,H,Eibar,Levante,3,0
1030,H,Sociedad,Valladolid,1,0
1031,H,Ath Madrid,Villarreal,3,1
1032,A,Getafe,Sevilla,0,3
1033,H,Valladolid,Espanol,2,1
1034,H,Alaves,Ath Bilbao,2,1
1035,A,Osasuna,Granada,0,3
1036,H,Levante,Real Madrid,1,0
1037,H,Sociedad,Valencia,3,0
1038,H,Barcelona,Eibar,5,0
1039,H,Celta,Leganes,1,0
1040,D,Betis,Mallorca,3,3
1041,D,Real Madrid,Celta,2,2
1042,A,Ath Bilbao,Osasuna,0,1
1043,D,Leganes,Betis,0,0
1044,D,Sevilla,Espanol,2,2
1045,H,Granada,Valladolid,2,1
1046,H,Villarreal,Levante,2,1
1047,H,Barcelona,Getafe,2,1
1048,H,Mallorca,Alaves,1,0
1049,D,Valencia,Ath Madrid,2,2
1050,A,Betis,Barcelona,2,3
1051,H,Celta,Sevilla,2,1
1052,A,Osasuna,Real Madrid,1,4
1053,H,Sociedad,Ath Bilbao,2,1
1054,H,Espanol,Mallorca,1,0
1055,H,Ath Madrid,Granada,1,0
1056,D,Valladolid,Villarreal,1,1
1057,H,Getafe,Valencia,3,0
1058,H,Levante,Leganes,2,0
1059,H,Alaves,Eibar,2,1
1060,H,Barcelona,Levante,2,1
1061,H,Villarreal,Osasuna,3,1
1062,D,Sevilla,Alaves,1,1
1063,A,Ath Bilbao,Getafe,0,2
1064,D,Eibar,Betis,1,1
1065,H,Leganes,Sociedad,2,1
1066,H,Valencia,Celta,1,0
1067,A,Mallorca,Valladolid,0,1
1068,H,Real Madrid,Ath Madrid,1,0
1069,H,Granada,Espanol,2,1
1070,A,Valladolid,Real Madrid,0,1
1071,H,Sociedad,Mallorca,3,0
1072,H,Getafe,Betis,1,0
1073,D,Celta,Eibar,0,0
1074,D,Ath Madrid,Leganes,0,0
1075,H,Sevilla,Granada,2,0
1076,A,Alaves,Villarreal,1,2
1077,H,Valencia,Barcelona,2,0
1078,D,Espanol,Ath Bilbao,1,1
1079,H,Osasuna,Levante,2,0
1080,H,Barcelona,Granada,1,0
1081,D,Ath Bilbao,Celta,1,1
1082,A,Villarreal,Espanol,1,2
1083,H,Betis,Sociedad,3,0
1084,H,Mallorca,Valencia,4,1
1085,H,Eibar,Ath Madrid,2,0
1086,D,Osasuna,Valladolid,0,0
1087,H,Real Madrid,Sevilla,2,1
1088,A,Levante,Alaves,0,1
1089,A,Leganes,Getafe,0,3
1090,D,Celta,Osasuna,1,1
1091,D,Alaves,Betis,1,1
1092,A,Sociedad,Villarreal,1,2
1093,H,Granada,Mallorca,1,0
1094,D,Espanol,Barcelona,2,2
1095,H,Ath Madrid,Levante,2,1
1096,A,Getafe,Real Madrid,0,3
1097,H,Valencia,Eibar,1,0
1098,D,Sevilla,Ath Bilbao,1,1
1099,D,Valladolid,Leganes,2,2
1100,D,Real Madrid,Ath Bilbao,0,0
1101,H,Levante,Celta,3,1
1102,A,Betis,Ath Madrid,1,2
1103,A,Osasuna,Sociedad,3,4
1104,H,Leganes,Espanol,2,0
1105,D,Valladolid,Valencia,1,1
1106,H,Villarreal,Getafe,1,0
1107,H,Barcelona,Alaves,4,1
1108,A,Mallorca,Sevilla,0,2
1109,H,Eibar,Granada,3,0
1110,D,Barcelona,Real Madrid,0,0
1111,D,Valencia,Real Madrid,1,1
1112,A,Sevilla,Villarreal,1,2
1113,D,Espanol,Betis,2,2
1114,D,Celta,Mallorca,2,2
1115,H,Getafe,Valladolid,2,0
1116,H,Ath Madrid,Osasuna,2,0
1117,D,Ath Bilbao,Eibar,0,0
1118,D,Sociedad,Barcelona,2,2
1119,A,Granada,Levante,1,2
1120,D,Alaves,Leganes,1,1
1121,D,Osasuna,Sevilla,1,1
1122,H,Leganes,Celta,3,2
1123,D,Valladolid,Sociedad,0,0
1124,H,Betis,Ath Bilbao,3,2
1125,A,Eibar,Getafe,0,1
1126,H,Barcelona,Mallorca,5,2
1127,A,Levante,Valencia,2,4
1128,H,Granada,Alaves,3,0
1129,H,Real Madrid,Espanol,2,0
1130,D,Villarreal,Ath Madrid,0,0
1131,A,Ath Madrid,Barcelona,0,1
1132,H,Getafe,Levante,4,0
1133,A,Espanol,Osasuna,2,4
1134,H,Ath Bilbao,Granada,2,0
1135,H,Sevilla,Leganes,1,0
1136,H,Valencia,Villarreal,2,1
1137,A,Mallorca,Betis,1,2
1138,H,Sociedad,Eibar,4,1
1139,A,Alaves,Real Madrid,1,2
1140,D,Celta,Valladolid,0,0
1141,A,Valladolid,Sevilla,0,1
1142,A,Villarreal,Celta,1,3
1143,A,Eibar,Alaves,0,2
1144,A,Osasuna,Ath Bilbao,1,2
1145,D,Espanol,Getafe,1,1
1146,H,Real Madrid,Sociedad,3,1
1147,D,Granada,Ath Madrid,1,1
1148,H,Betis,Valencia,2,1
1149,A,Leganes,Barcelona,1,2
1150,H,Levante,Mallorca,2,1
1151,A,Betis,Sevilla,1,2
1152,D,Getafe,Osasuna,0,0
1153,H,Ath Madrid,Espanol,3,1
1154,H,Ath Bilbao,Levante,2,1
1155,H,Mallorca,Villarreal,3,1
1156,H,Barcelona,Celta,4,1
1157,A,Eibar,Real Madrid,0,4
1158,H,Valencia,Granada,2,0
1159,H,Alaves,Valladolid,3,0
1160,D,Sociedad,Leganes,1,1
1161,A,Granada,Sociedad,1,2
1162,A,Leganes,Eibar,1,2
1163,A,Celta,Getafe,0,1
1164,H,Osasuna,Alaves,4,2
1165,D,Villarreal,Ath Bilbao,0,0
1166,H,Valladolid,Mallorca,3,0
1167,D,Real Madrid,Betis,0,0
1168,D,Sevilla,Ath Madrid,1,1
1169,H,Levante,Barcelona,3,1
1170,A,Espanol,Valencia,1,2
1171,H,Getafe,Granada,3,1
1172,D,Mallorca,Osasuna,2,2
1173,H,Eibar,Villarreal,2,1
1174,H,Real Madrid,Leganes,5,0
1175,H,Betis,Celta,2,1
1176,H,Ath Bilbao,Espanol,3,0
1177,D,Valencia,Sevilla,1,1
1178,A,Sociedad,Levante,1,2
1179,H,Barcelona,Valladolid,5,1
1180,D,Alaves,Ath Madrid,1,1
1181,H,Osasuna,Valencia,3,1
1182,H,Sevilla,Getafe,2,0
1183,A,Levante,Espanol,0,1
1184,H,Granada,Betis,1,0
1185,A,Celta,Sociedad,0,1
1186,H,Ath Madrid,Ath Bilbao,2,0
1187,H,Valladolid,Eibar,2,0
1188,H,Leganes,Mallorca,1,0
1189,H,Villarreal,Alaves,4,1
1190,H,Sevilla,Levante,1,0
1191,D,Ath Bilbao,Valladolid,1,1
1192,A,Espanol,Villarreal,0,1
1193,H,Sociedad,Betis,3,1
1194,H,Alaves,Celta,2,0
1195,H,Mallorca,Real Madrid,1,0
1196,H,Getafe,Leganes,2,0
1197,D,Ath Madrid,Valencia,1,1
1198,A,Eibar,Barcelona,0,3
1199,H,Granada,Osasuna,1,0
1200,H,Barcelona,Sevilla,4,0
1201,A,Sociedad,Getafe,1,2
1202,D,Valladolid,Ath Madrid,0,0
1203,H,Celta,Ath Bilbao,1,0
1204,H,Mallorca,Espanol,2,0
1205,H,Osasuna,Villarreal,2,1
1206,H,Valencia,Alaves,2,1
1207,H,Real Madrid,Granada,4,2
1208,A,Leganes,Levante,1,2
1209,D,Betis,Eibar,1,1
1210,H,Sevilla,Sociedad,3,2
1211,D,Levante,Osasuna,1,1
1212,H,Alaves,Mallorca,2,0
1213,H,Eibar,Celta,2,0
1214,A,Espanol,Valladolid,0,2
1215,D,Ath Madrid,Real Madrid,0,0
1216,H,Granada,Leganes,1,0
1217,A,Getafe,Barcelona,0,2
1218,A,Ath Bilbao,Valencia,0,1
1219,H,Villarreal,Betis,5,1
1220,H,Sociedad,Alaves,3,0
1221,D,Celta,Espanol,1,1
1222,H,Eibar,Sevilla,3,2
1223,H,Real Madrid,Osasuna,2,0
1224,D,Valencia,Getafe,3,3
1225,A,Mallorca,Ath Madrid,0,2
1226,D,Leganes,Ath Bilbao,1,1
1227,H,Barcelona,Villarreal,2,1
1228,H,Betis,Levante,3,1
1229,D,Valladolid,Granada,1,1
1230,A,Sevilla,Real Madrid,0,1
1231,H,Ath Bilbao,Alaves,2,0
1232,D,Valencia,Leganes,1,1
1233,A,Espanol,Sociedad,1,3
1234,H,Getafe,Mallorca,4,2
1235,H,Granada,Barcelona,2,0
1236,D,Ath Madrid,Celta,0,0
1237,D,Levante,Eibar,0,0
1238,H,Villarreal,Valladolid,2,0
1239,D,Osasuna,Betis,0,0
1240,D,Betis,Getafe,1,1
1241,D,Valladolid,Osasuna,1,1
1242,A,Celta,Granada,0,2
1243,A,Alaves,Sevilla,0,1
1244,A,Eibar,Espanol,1,2
1245,H,Barcelona,Valencia,5,2
1246,H,Sociedad,Ath Madrid,2,0
1247,A,Leganes,Villarreal,0,3
1248,H,Real Madrid,Levante,3,2
1249,D,Mallorca,Ath Bilbao,0,0
1250,D,Villarreal,Real Madrid,2,2
1251,A,Espanol,Granada,0,3
1252,H,Ath Madrid,Eibar,3,2
1253,H,Valencia,Mallorca,2,0
1254,H,Betis,Leganes,2,1
1255,H,Levante,Valladolid,2,0
1256,D,Getafe,Alaves,1,1
1257,D,Osasuna,Barcelona,2,2
1258,H,Ath Bilbao,Sociedad,2,0
1259,D,Sevilla,Celta,1,1
1260,H,Barcelona,Betis,5,2
1261,A,Leganes,Ath Madrid,0,1
1262,A,Mallorca,Sociedad,0,1
1263,D,Alaves,Espanol,0,0
1264,D,Getafe,Ath Bilbao,1,1
1265,H,Celta,Valencia,1,0
1266,D,Real Madrid,Valladolid,1,1
1267,D,Osasuna,Eibar,0,0
1268,H,Levante,Villarreal,2,1
1269,A,Granada,Sevilla,0,1
1270,H,Ath Madrid,Getafe,1,0
1271,A,Betis,Valladolid,1,2
1272,A,Espanol,Sevilla,0,2
1273,H,Alaves,Levante,1,0
1274,D,Villarreal,Granada,4,4
1275,A,Leganes,Osasuna,0,1
1276,H,Mallorca,Eibar,2,1
1277,D,Valencia,Sociedad,1,1
1278,A,Celta,Real Madrid,1,3
1279,H,Ath Bilbao,Barcelona,1,0
1280,A,Real Madrid,Betis,0,2
1281,D,Eibar,Barcelona,2,2
1282,A,Valladolid,Valencia,0,2
1283,H,Sevilla,Ath Bilbao,2,0
1284,D,Levante,Ath Madrid,2,2
1285,H,Huesca,Leganes,2,1
1286,D,Getafe,Villarreal,2,2
1287,H,Espanol,Sociedad,2,0
1288,D,Celta,Vallecano,2,2
1289,H,Alaves,Girona,2,1
1290,H,Villarreal,Eibar,1,0
1291,A,Vallecano,Valladolid,1,2
1292,H,Valencia,Alaves,3,1
1293,H,Sociedad,Real Madrid,3,1
1294,A,Leganes,Espanol,0,2
1295,A,Girona,Levante,1,2
1296,H,Betis,Huesca,2,1
1297,H,Barcelona,Getafe,2,0
1298,D,Ath Madrid,Sevilla,1,1
1299,H,Ath Bilbao,Celta,3,1
1300,H,Valladolid,Ath Bilbao,1,0
1301,H,Real Madrid,Villarreal,3,2
1302,A,Huesca,Valencia,2,6
1303,H,Getafe,Girona,2,0
1304,H,Eibar,Betis,1,0
1305,H,Levante,Vallecano,4,1
1306,H,Espanol,Ath Madrid,3,0
1307,H,Celta,Barcelona,2,0
1308,A,Alaves,Sociedad,0,1
1309,A,Sevilla,Leganes,0,3
1310,D,Betis,Espanol,1,1
1311,D,Villarreal,Huesca,1,1
1312,H,Vallecano,Real Madrid,1,0
1313,A,Valencia,Eibar,0,1
1314,H,Sociedad,Getafe,2,1
1315,H,Girona,Sevilla,1,0
1316,D,Leganes,Celta,0,0
1317,H,Barcelona,Levante,1,0
1318,H,Ath Madrid,Valladolid,1,0
1319,D,Ath Bilbao,Alaves,1,1
1320,A,Sociedad,Villarreal,0,1
1321,H,Sevilla,Vallecano,5,0
1322,D,Getafe,Real Madrid,0,0
1323,H,Levante,Betis,4,0
1324,A,Leganes,Ath Bilbao,0,1
1325,D,Espanol,Celta,1,1
1326,H,Ath Madrid,Valencia,3,2
1327,H,Valladolid,Girona,1,0
1328,H,Huesca,Eibar,2,0
1329,A,Alaves,Barcelona,0,2
1330,H,Villarreal,Leganes,2,1
1331,H,Real Madrid,Ath Bilbao,3,0
1332,D,Levante,Espanol,2,2
1333,H,Getafe,Sevilla,3,0
1334,A,Betis,Valencia,1,2
1335,D,Vallecano,Huesca,0,0
1336,A,Eibar,Ath Madrid,0,1
1337,H,Celta,Girona,2,1
1338,H,Barcelona,Sociedad,2,1
1339,D,Alaves,Valladolid,2,2
1340,D,Leganes,Real Madrid,1,1
1341,D,Valladolid,Getafe,2,2
1342,H,Valencia,Levante,3,1
1343,D,Sociedad,Eibar,1,1
1344,A,Girona,Villarreal,0,1
1345,H,Ath Bilbao,Vallecano,3,2
1346,H,Sevilla,Betis,3,2
1347,D,Huesca,Barcelona,0,0
1348,H,Espanol,Alaves,2,1
1349,H,Ath Madrid,Celta,2,0
1350,A,Valladolid,Sevilla,0,2
1351,D,Levante,Huesca,2,2
1352,H,Getafe,Ath Bilbao,1,0
1353,H,Celta,Sociedad,3,1
1354,H,Betis,Villarreal,2,1
1355,D,Alaves,Leganes,1,1
1356,H,Vallecano,Valencia,2,0
1357,H,Real Madrid,Eibar,2,1
1358,A,Girona,Espanol,1,2
1359,H,Barcelona,Ath Madrid,2,0
1360,H,Sociedad,Betis,2,1
1361,H,Sevilla,Alaves,2,0
1362,H,Leganes,Valladolid,1,0
1363,H,Valencia,Real Madrid,2,1
1364,D,Huesca,Celta,3,3
1365,H,Eibar,Vallecano,2,1
1366,H,Ath Bilbao,Levante,3,2
1367,D,Villarreal,Barcelona,4,4
1368,D,Espanol,Getafe,1,1
1369,H,Ath Madrid,Girona,2,0
1370,D,Vallecano,Betis,1,1
1371,D,Valladolid,Sociedad,1,1
1372,A,Sevilla,Valencia,0,1
1373,H,Real Madrid,Huesca,3,2
1374,D,Levante,Eibar,2,2
1375,A,Getafe,Leganes,0,2
1376,H,Celta,Villarreal,3,2
1377,H,Barcelona,Espanol,2,0
1378,A,Alaves,Ath Madrid,0,4
1379,A,Girona,Ath Bilbao,1,2
1380,H,Villarreal,Vallecano,3,1
1381,D,Valencia,Getafe,0,0
1382,A,Espanol,Sevilla,0,1
1383,A,Eibar,Valladolid,1,2
1384,A,Betis,Barcelona,1,4
1385,H,Real Madrid,Celta,2,0
1386,A,Leganes,Girona,0,2
1387,A,Huesca,Alaves,1,3
1388,H,Ath Bilbao,Ath Madrid,2,0
1389,D,Sociedad,Levante,1,1
1390,A,Valladolid,Real Madrid,1,4
1391,H,Sevilla,Sociedad,5,2
1392,A,Levante,Villarreal,0,2
1393,A,Girona,Valencia,2,3
1394,A,Celta,Betis,0,1
1395,H,Getafe,Huesca,2,1
1396,H,Barcelona,Vallecano,3,1
1397,H,Ath Madrid,Leganes,1,0
1398,D,Alaves,Eibar,1,1
1399,D,Ath Bilbao,Espanol,1,1
1400,H,Leganes,Levante,1,0
1401,H,Valencia,Ath Bilbao,2,0
1402,A,Sociedad,Ath Madrid,0,2
1403,H,Eibar,Celta,1,0
1404,A,Betis,Getafe,1,2
1405,A,Villarreal,Alaves,1,2
1406,A,Real Madrid,Barcelona,0,1
1407,H,Huesca,Sevilla,2,1
1408,H,Espanol,Valladolid,3,1
1409,A,Vallecano,Girona,0,2
1410,D,Girona,Sociedad,0,0
1411,A,Valladolid,Betis,0,2
1412,A,Levante,Real Madrid,1,2
1413,D,Leganes,Valencia,1,1
1414,H,Ath Madrid,Villarreal,2,0
1415,A,Sevilla,Barcelona,2,4
1416,H,Getafe,Vallecano,2,1
1417,H,Ath Bilbao,Eibar,1,0
1418,D,Alaves,Celta,0,0
1419,D,Espanol,Huesca,1,1
1420,A,Huesca,Ath Bilbao,0,1
1421,H,Villarreal,Sevilla,3,0
1422,D,Valencia,Espanol,0,0
1423,A,Real Madrid,Girona,1,2
1424,D,Betis,Alaves,1,1
1425,A,Vallecano,Ath Madrid,0,1
1426,H,Sociedad,Leganes,3,0
1427,A,Celta,Levante,1,4
1428,H,Barcelona,Valladolid,1,0
1429,D,Eibar,Getafe,2,2
1430,H,Alaves,Levante,2,0
