,HW,D,AW,Over,Under,HomeTeam,AwayTeam,BO2.5,BU2.5,BHD,BAD,THG,TAG,HPr5MW,HPr5MD,HPr5ML,aPr5MW,aPr5MD,aPr5ML,HWH2H,DH2H,AWH2H
0,1,0,0,1,0,Real Madrid,Cadiz,1.44,2.75,7.4561403508771935,0.5666666666666667,11,5,3,1,1,1,2,2,2,2,1
1,1,0,0,1,0,Valencia,Betis,2.1,1.72,1.6190476190476188,0.9444444444444444,6,4,1,2,2,1,2,2,1,1,3
2,0,1,0,0,1,Vallecano,Celta,2.2,1.66,1.4545454545454546,0.9142857142857144,10,4,3,2,0,0,2,3,1,3,1
3,1,0,0,0,1,Mallorca,Ath Madrid,2.5,1.53,0.8157894736842106,1.4761904761904763,6,6,3,1,1,1,2,2,3,0,2
4,0,0,1,0,1,Espanol,Villarreal,2.1,1.72,1.0,1.350210970464135,4,3,0,3,2,2,0,3,1,1,3
5,0,0,1,1,0,Sevilla,Sociedad,2.3,1.61,1.2307692307692308,1.142857142857143,4,4,0,2,3,2,1,2,2,2,1
6,1,0,0,0,1,Almeria,Getafe,2.37,1.57,1.5348837209302326,0.9428571428571428,8,4,3,0,2,1,3,1,3,1,1
7,0,0,1,1,0,Osasuna,Barcelona,1.72,2.1,0.7304347826086957,2.7450980392156863,7,12,3,1,1,5,0,0,0,1,4
8,1,0,0,1,0,Ath Bilbao,Valladolid,1.72,2.1,3.2142857142857144,0.6,7,7,2,1,2,3,0,2,2,2,1
9,0,0,1,1,0,Elche,Girona,2.1,1.72,1.0153846153846153,1.4999999999999998,4,8,0,1,4,2,2,1,0,0,1
10,1,0,0,1,0,Vallecano,Real Madrid,1.72,2.1,0.8842105263157896,2.545454545454546,10,12,3,2,0,3,1,1,2,0,3
11,0,1,0,0,1,Betis,Sevilla,2.1,1.72,1.4545454545454546,0.888888888888889,7,4,2,2,1,1,2,2,0,2,3
12,0,0,1,0,1,Villarreal,Mallorca,2.1,1.72,2.5477707006369426,0.6956521739130435,4,5,2,0,3,2,1,2,2,1,2
13,0,1,0,0,1,Sociedad,Valencia,2.1,1.72,1.7435897435897436,0.85,4,5,2,1,2,0,3,2,0,4,1
14,0,1,0,0,1,Ath Madrid,Espanol,2.0,1.8,3.125,0.5625,7,5,2,2,1,1,3,1,3,2,0
15,1,0,0,0,1,Barcelona,Almeria,1.28,3.75,9.25925925925926,0.38461538461538464,11,8,4,0,1,2,0,3,5,0,0
16,0,0,1,1,0,Celta,Osasuna,2.2,1.66,1.5714285714285712,0.88,5,6,0,1,4,3,1,1,2,1,2
17,1,0,0,1,0,Valladolid,Elche,1.96,1.94,1.9672131147540983,0.8314087759815243,7,5,3,0,2,0,2,3,1,4,0
18,0,1,0,0,1,Getafe,Cadiz,2.75,1.44,1.409090909090909,0.8266666666666667,4,5,1,4,0,1,3,1,2,2,1
19,1,0,0,1,0,Girona,Ath Bilbao,2.0,1.9,0.9333333333333333,1.75,7,4,1,3,1,1,1,3,2,0,3
20,0,0,1,0,1,Elche,Getafe,2.62,1.5,1.111111111111111,1.0452961672473868,5,4,0,3,2,1,3,1,2,1,2
21,0,0,1,0,1,Sociedad,Betis,2.06,1.84,1.75,0.9210526315789475,4,6,3,0,2,2,2,1,1,2,2
22,1,0,0,0,1,Ath Bilbao,Villarreal,2.0,1.9,1.4999999999999998,0.9705882352941176,4,4,1,2,2,2,0,3,2,3,0
23,0,1,0,0,1,Real Madrid,Girona,1.44,2.75,5.416666666666667,0.5,11,6,4,1,0,0,3,2,2,1,2
24,1,0,0,0,1,Osasuna,Valladolid,2.2,1.66,1.7894736842105263,0.7852193995381062,5,5,2,1,2,2,1,2,1,3,1
25,0,0,1,0,1,Valencia,Barcelona,1.57,2.37,0.866,2.7579617834394905,6,10,1,2,2,4,0,1,0,1,4
26,0,0,1,0,1,Sevilla,Vallecano,2.1,1.72,1.65,0.825,4,8,1,2,2,2,2,1,3,1,1
27,1,0,0,1,0,Cadiz,Ath Madrid,2.3,1.61,0.5142857142857143,2.25,7,8,1,3,1,3,1,1,1,0,4
28,1,0,0,1,0,Almeria,Celta,2.1,1.72,1.0,1.4666666666666666,11,4,3,0,2,0,1,4,2,1,2
29,0,1,0,0,1,Mallorca,Espanol,2.62,1.5,1.3777777777777778,0.911764705882353,4,6,1,2,2,1,3,1,2,1,2
30,0,1,0,0,1,Celta,Getafe,2.3,1.61,2.0,0.7,4,5,1,1,3,0,3,2,2,2,1
31,1,0,0,1,0,Barcelona,Ath Bilbao,1.61,2.3,2.903225806451613,0.8181818181818182,10,7,4,0,1,1,2,2,4,1,0
32,1,0,0,1,0,Villarreal,Almeria,1.72,2.1,3.492647058823529,0.5277777777777778,4,8,2,1,2,2,0,3,4,1,0
33,0,1,0,0,1,Girona,Osasuna,2.2,1.66,1.254901960784314,1.103448275862069,8,4,0,2,3,1,2,2,0,1,0
34,0,0,1,1,0,Betis,Ath Madrid,2.2,1.66,1.0312499999999998,1.434782608695652,4,8,1,2,2,4,1,0,0,1,4
35,0,1,0,1,0,Espanol,Elche,2.0,1.9,2.2590361445783134,0.7142857142857143,7,6,1,3,1,0,3,2,0,3,2
36,1,0,0,1,0,Real Madrid,Sevilla,1.57,2.37,3.492647058823529,0.5588235294117647,11,4,4,1,0,1,2,2,4,1,0
37,0,0,1,1,0,Valencia,Mallorca,2.2,1.66,2.0,0.7,8,3,1,3,1,1,1,3,2,1,2
38,1,0,0,0,1,Valladolid,Sociedad,2.1,1.72,0.9444444444444444,1.6585365853658538,8,9,3,1,1,4,0,1,1,2,2
39,1,0,0,1,0,Vallecano,Cadiz,2.2,1.66,2.0348837209302326,0.6666666666666666,9,4,2,2,1,0,4,1,2,0,1
40,1,0,0,1,0,Barcelona,Villarreal,1.53,2.5,3.0,0.75,9,3,4,0,1,1,2,2,4,0,1
41,1,0,0,0,1,Osasuna,Espanol,2.1,1.72,1.75609756097561,1.0285714285714287,3,6,1,1,3,1,2,2,3,2,0
42,1,0,0,1,0,Almeria,Girona,2.1,1.72,1.25,1.1607142857142858,7,8,2,0,3,0,1,4,1,0,0
43,0,0,1,1,0,Elche,Real Madrid,1.5,2.62,0.6764705882352942,4.423076923076923,4,10,0,2,3,4,1,0,0,2,3
44,1,0,0,0,1,Sociedad,Mallorca,2.1,1.72,2.5806451612903225,0.6153846153846154,11,2,5,0,0,1,1,3,5,0,0
45,1,0,0,1,0,Valladolid,Celta,2.1,1.72,1.1379310344827587,1.3469387755102038,7,3,2,1,2,1,0,4,1,4,0
46,0,1,0,0,1,Cadiz,Betis,2.3,1.61,0.825,1.65,4,5,1,4,0,2,2,1,0,2,3
47,0,1,0,0,1,Ath Madrid,Vallecano,2.1,1.72,2.4193548387096775,0.5357142857142857,7,6,3,1,1,1,2,2,4,1,0
48,0,1,0,1,0,Getafe,Ath Bilbao,2.3,1.61,0.6947368421052631,1.80327868852459,6,10,1,2,2,2,2,1,0,4,1
49,0,1,0,0,1,Sevilla,Valencia,2.03,1.87,1.511111111111111,1.0625,4,10,1,3,1,2,3,0,3,2,0
50,1,0,0,0,1,Villarreal,Osasuna,1.89,2.01,2.6751592356687897,0.7000000000000001,3,3,1,2,2,1,1,3,2,0,3
51,1,0,0,1,0,Betis,Almeria,1.86,2.04,2.611464968152866,0.7130434782608696,6,4,3,1,1,1,0,4,1,0,2
52,1,0,0,0,1,Espanol,Valladolid,2.0,1.8,1.4999999999999998,0.9428571428571428,8,4,1,2,2,1,1,3,2,1,2
53,1,0,0,1,0,Real Madrid,Barcelona,1.57,2.37,1.6363636363636362,1.1612903225806452,11,10,4,1,0,4,0,1,4,0,1
54,0,0,1,1,0,Celta,Sociedad,2.2,1.66,1.2307692307692308,1.142857142857143,3,11,1,0,4,4,0,1,0,0,5
55,0,0,1,0,1,Ath Bilbao,Ath Madrid,2.1,1.72,1.3061224489795917,1.0666666666666667,12,10,3,1,1,4,0,1,2,1,2
56,0,0,1,0,1,Mallorca,Sevilla,2.3,1.61,1.0344827586206897,1.111111111111111,3,6,1,1,3,2,2,1,0,2,3
57,0,1,0,1,0,Valencia,Elche,1.72,2.1,3.3928571428571432,0.6333333333333333,10,5,2,2,1,0,2,3,3,1,1
58,0,1,0,0,1,Girona,Cadiz,2.5,1.53,1.736842105263158,0.7333333333333333,8,4,1,1,3,1,3,1,0,1,0
59,0,1,0,0,1,Vallecano,Getafe,2.62,1.5,1.5609756097560978,0.8421052631578948,7,6,2,1,2,2,1,2,1,2,2
60,0,1,0,0,1,Elche,Mallorca,2.62,1.5,1.0333333333333334,1.24,3,4,0,1,4,1,2,2,1,2,0
61,1,0,0,0,1,Barcelona,Celta,1.57,2.37,4.6875,0.6666666666666666,12,5,5,0,0,2,0,3,3,1,1
62,1,0,0,0,1,Sociedad,Villarreal,2.06,1.84,1.3599999999999999,1.2363636363636363,10,5,3,1,1,1,2,2,2,2,1
63,0,1,0,1,0,Cadiz,Espanol,2.37,1.57,1.1149825783972125,1.254901960784314,3,8,1,2,2,1,2,2,0,2,1
64,0,1,0,0,1,Valladolid,Betis,2.01,1.89,1.2142857142857144,1.4166666666666667,5,4,2,1,2,2,1,2,2,2,1
65,0,0,1,0,1,Getafe,Real Madrid,1.8,2.0,0.6923076923076923,3.0,7,10,2,0,3,4,1,0,1,1,3
66,0,1,0,0,1,Sevilla,Ath Bilbao,2.1,1.72,1.0999999999999999,1.375,5,12,1,2,2,3,1,1,2,1,2
67,1,0,0,1,0,Ath Madrid,Girona,1.96,1.94,2.986206896551724,0.5773333333333334,10,8,3,1,1,1,1,3,2,3,0
68,1,0,0,1,0,Almeria,Vallecano,2.2,1.66,1.1379310344827587,1.2941176470588236,3,8,1,0,4,2,0,3,1,0,4
69,0,0,1,1,0,Osasuna,Valencia,2.2,1.66,1.3333333333333335,1.032258064516129,5,13,2,1,2,3,1,1,2,1,2
70,1,0,0,1,0,Vallecano,Elche,2.1,1.72,2.0930232558139537,0.6857142857142857,7,2,2,0,3,0,0,5,2,0,3
71,0,1,0,0,1,Real Madrid,Osasuna,1.61,2.3,4.230769230769231,0.5789473684210527,12,4,4,1,0,2,1,2,2,3,0
72,0,0,1,1,0,Girona,Sociedad,2.2,1.66,0.9846153846153847,1.3913043478260871,7,10,1,1,3,3,1,1,0,3,2
73,1,0,0,0,1,Celta,Betis,2.06,1.84,1.387755102040816,1.1846689895470381,6,5,3,0,2,3,0,2,2,1,2
74,0,1,0,1,0,Espanol,Valencia,2.04,1.86,1.2595419847328244,1.222222222222222,7,11,1,1,3,2,1,2,1,2,2
75,0,0,1,0,1,Mallorca,Barcelona,1.61,2.3,0.5555555555555556,3.676470588235294,5,15,2,1,2,5,0,0,0,0,5
76,0,0,1,0,1,Sevilla,Ath Madrid,2.3,1.61,1.0666666666666667,1.28,5,9,1,1,3,3,1,1,2,1,2
77,0,0,1,1,0,Getafe,Valladolid,2.37,1.57,1.3043478260869565,0.8571428571428571,7,5,2,1,2,2,0,3,1,1,3
78,0,1,0,0,1,Cadiz,Villarreal,2.05,1.85,0.6666666666666666,2.5477707006369426,1,5,1,1,3,1,3,1,1,3,1
79,1,0,0,1,0,Ath Bilbao,Almeria,1.72,2.1,3.7593984962406015,0.5263157894736842,15,2,4,0,1,1,0,4,4,1,0
80,0,0,1,1,0,Ath Madrid,Real Madrid,1.94,1.96,1.096774193548387,1.4782608695652175,7,15,2,1,2,5,0,0,1,1,3
81,1,0,0,1,0,Sociedad,Espanol,2.03,1.87,2.1176470588235294,0.72,6,5,2,1,2,1,0,4,4,0,1
82,1,0,0,1,0,Betis,Girona,2.1,1.72,2.0571428571428574,0.72,7,7,4,0,1,2,1,2,4,1,0
83,0,1,0,0,1,Villarreal,Sevilla,1.93,1.97,2.235294117647059,0.76,7,6,2,2,1,1,2,2,1,2,2
84,0,0,1,0,1,Osasuna,Getafe,2.62,1.5,1.8888888888888888,0.6799999999999999,5,6,3,0,2,2,1,2,0,2,3
85,1,0,0,1,0,Ath Bilbao,Vallecano,2.04,1.86,2.6143790849673203,0.6153846153846154,12,7,4,0,1,2,0,3,3,1,1
86,1,0,0,1,0,Valencia,Celta,2.2,1.66,1.3913043478260871,0.9696969696969698,9,6,2,0,3,2,0,3,4,0,1
87,1,0,0,1,0,Barcelona,Elche,1.28,3.75,10.185185185185185,0.4230769230769231,18,2,5,0,0,0,1,4,5,0,0
88,1,0,0,0,1,Mallorca,Almeria,2.2,1.66,1.65,0.825,6,3,2,1,2,1,1,3,1,0,0
89,0,0,1,0,1,Valladolid,Cadiz,2.37,1.57,1.625,0.8125,3,1,1,1,3,1,0,4,0,2,1
90,0,0,1,0,1,Almeria,Osasuna,2.2,1.66,1.25,1.1818181818181819,4,7,1,1,3,4,0,1,1,0,2
91,1,0,0,0,1,Betis,Villarreal,1.91,1.99,1.2142857142857144,1.3599999999999999,8,9,4,0,1,3,1,1,2,1,2
92,1,0,0,1,0,Getafe,Sociedad,2.62,1.5,0.8,1.3953488372093024,4,5,1,1,3,2,1,2,1,2,2
93,0,0,1,1,0,Elche,Ath Bilbao,2.2,1.66,0.9,1.8947368421052633,2,9,0,1,4,3,1,1,1,1,3
94,1,0,0,1,0,Real Madrid,Mallorca,1.5,2.62,4.8,0.5454545454545454,15,5,5,0,0,1,2,2,4,0,1
95,1,0,0,1,0,Ath Madrid,Celta,2.0,1.8,2.3602484472049685,0.6333333333333333,9,8,3,1,1,2,1,2,4,1,0
96,0,0,1,1,0,Cadiz,Barcelona,1.61,2.3,0.5,5.327868852459017,0,15,0,0,5,4,1,0,2,2,1
97,0,0,1,1,0,Espanol,Sevilla,2.2,1.66,1.132404181184669,1.3,6,6,1,1,3,1,1,3,0,2,3
98,1,0,0,1,0,Vallecano,Valencia,2.1,1.72,1.183206106870229,1.0801393728222997,5,7,2,1,2,2,0,3,2,2,1
99,1,0,0,1,0,Girona,Valladolid,2.2,1.66,1.4444444444444444,0.9558823529411765,6,3,2,1,2,1,1,3,1,1,1
100,1,0,0,0,1,Valladolid,Almeria,2.1,1.72,1.434782608695652,1.064516129032258,3,6,1,1,3,1,1,3,2,0,1
101,1,0,0,1,0,Valencia,Getafe,2.62,1.5,1.6842105263157896,0.7111111111111111,8,3,3,0,2,0,1,4,2,2,1
102,1,0,0,1,0,Villarreal,Elche,1.72,2.1,3.7593984962406015,0.5,11,4,4,1,0,1,1,3,2,2,1
103,0,0,1,0,1,Ath Bilbao,Espanol,2.06,1.84,2.6143790849673203,0.6153846153846154,5,4,2,1,2,1,2,2,2,2,1
104,1,0,0,1,0,Osasuna,Vallecano,2.3,1.61,1.55,0.7159353348729792,6,5,3,0,2,1,1,3,4,0,1
105,0,0,1,1,0,Sevilla,Barcelona,1.8,2.0,0.8,2.0,4,11,1,1,3,3,1,1,0,2,3
106,0,1,0,0,1,Sociedad,Ath Madrid,2.3,1.61,1.103448275862069,1.254901960784314,5,7,2,1,2,3,1,1,0,2,3
107,1,0,0,1,0,Real Madrid,Betis,1.44,2.75,3.7500000000000004,0.8076923076923077,11,7,4,1,0,3,1,1,3,2,0
108,0,1,0,0,1,Mallorca,Girona,2.37,1.57,1.488372093023256,0.888888888888889,6,5,2,2,1,1,1,3,0,1,0
109,1,0,0,1,0,Celta,Cadiz,2.3,1.61,2.168674698795181,0.6545454545454545,7,1,2,1,2,1,0,4,2,2,1
110,0,0,1,0,1,Valencia,Ath Madrid,2.2,1.66,0.825,1.65,4,7,2,1,2,3,1,1,0,1,4
111,0,0,1,1,0,Cadiz,Ath Bilbao,2.5,1.53,0.888888888888889,1.488372093023256,2,7,1,1,3,3,1,1,2,0,3
112,0,0,1,1,0,Espanol,Real Madrid,1.61,2.3,0.7307692307692307,3.2758620689655173,4,10,0,3,2,3,2,0,1,0,4
113,1,0,0,1,0,Barcelona,Valladolid,1.36,3.2,7.4561403508771935,0.5666666666666667,8,3,2,2,1,0,1,4,5,0,0
114,0,1,0,0,1,Getafe,Villarreal,2.37,1.57,0.7852193995381062,1.8378378378378377,2,8,0,2,3,3,1,1,0,1,4
115,1,0,0,1,0,Almeria,Sevilla,2.2,1.66,0.9027777777777778,1.5116279069767442,7,5,1,1,3,1,2,2,1,0,4
116,0,0,1,0,1,Vallecano,Mallorca,2.37,1.57,1.5853658536585367,0.8125,5,7,1,1,3,3,1,1,2,1,2
117,0,0,1,0,1,Elche,Sociedad,2.3,1.61,0.888888888888889,1.488372093023256,4,6,1,1,3,3,0,2,0,0,5
118,1,0,0,0,1,Betis,Osasuna,1.96,1.94,2.0,0.7578947368421053,8,4,4,1,0,2,0,3,5,0,0
119,0,0,1,0,1,Girona,Celta,2.2,1.66,1.1071428571428572,1.1272727272727272,5,5,1,0,4,2,1,2,2,1,2
120,1,0,0,1,0,Girona,Getafe,3.0,1.4,1.0357142857142858,1.0,5,3,1,0,4,0,2,3,2,2,1
121,0,1,0,0,1,Elche,Almeria,2.2,1.66,1.28,1.0666666666666667,4,6,1,1,3,0,1,4,2,3,0
122,0,0,1,1,0,Sociedad,Barcelona,1.8,2.0,1.090909090909091,1.7142857142857142,8,7,3,0,2,2,2,1,0,0,5
123,0,0,1,0,1,Ath Madrid,Villarreal,2.05,1.85,1.8918918918918919,0.8083140877598153,8,13,3,1,1,4,0,1,1,3,1
124,1,0,0,0,1,Ath Bilbao,Valencia,2.1,1.72,2.0833333333333335,0.8333333333333334,3,4,2,1,2,2,1,2,1,4,0
125,0,0,1,1,0,Celta,Real Madrid,1.66,2.2,0.9333333333333333,2.530120481927711,5,13,1,1,3,3,2,0,0,0,5
126,0,0,1,1,0,Mallorca,Betis,2.2,1.66,1.032258064516129,1.3333333333333335,5,10,2,2,1,4,1,0,0,2,3
127,1,0,0,0,1,Osasuna,Cadiz,2.37,1.57,1.7105263157894737,0.7222222222222222,5,2,2,1,2,1,1,3,5,0,0
128,0,1,0,0,1,Sevilla,Valladolid,1.98,1.92,2.8000000000000003,0.6461538461538462,4,3,1,3,1,0,1,4,1,4,0
129,0,0,1,0,1,Espanol,Vallecano,2.5,1.53,1.2653061224489794,1.0,4,6,0,3,2,1,1,3,1,1,3
130,1,0,0,1,0,Betis,Elche,1.8,2.0,3.125,0.6428571428571429,9,3,3,1,1,1,0,4,3,1,1
131,0,0,1,1,0,Getafe,Ath Madrid,2.75,1.44,0.62,1.6315789473684212,2,9,0,3,2,4,1,0,0,1,4
132,0,1,0,0,1,Ath Bilbao,Mallorca,2.1,1.72,2.34375,0.5769230769230769,2,6,1,2,2,2,2,1,2,2,1
133,0,0,1,1,0,Almeria,Real Madrid,1.57,2.37,0.6666666666666666,3.5714285714285716,7,9,0,1,4,2,2,1,0,0,5
134,1,0,0,0,1,Valencia,Girona,2.1,1.72,1.8378378378378377,0.7555555555555555,4,3,2,2,1,1,0,4,4,0,1
135,0,0,1,0,1,Cadiz,Sociedad,2.37,1.57,0.888888888888889,1.4545454545454546,5,8,2,1,2,3,0,2,0,0,5
136,0,1,0,0,1,Barcelona,Vallecano,1.53,2.5,5.737704918032787,0.5833333333333334,5,4,2,2,1,0,2,3,2,1,2
137,0,0,1,1,0,Valladolid,Villarreal,1.99,1.91,0.9230769230769231,1.8947368421052633,2,12,0,0,5,3,1,1,0,1,4
138,0,1,0,1,0,Celta,Espanol,2.0,1.8,2.0833333333333335,0.7894736842105263,8,5,2,1,2,0,4,1,1,3,1
139,1,0,0,1,0,Osasuna,Sevilla,2.62,1.5,0.96875,1.2916666666666667,4,4,1,2,2,1,3,1,1,1,3
140,0,0,1,1,0,Sociedad,Ath Madrid,2.1,1.72,1.2595419847328244,1.222222222222222,8,6,2,1,2,3,1,1,0,2,3
141,1,0,0,0,1,Sevilla,Ath Bilbao,2.1,1.72,1.3199999999999998,1.1498257839721253,4,4,1,4,0,2,1,2,3,0,2
142,0,0,1,0,1,Barcelona,Villarreal,1.5,2.62,1.9047619047619047,1.3333333333333333,7,10,3,1,1,2,1,2,4,0,1
143,0,0,1,0,1,Osasuna,Mallorca,1.99,1.91,1.0303030303030303,1.5454545454545452,3,7,0,3,2,2,1,2,1,3,1
144,0,1,0,0,1,Granada,Espanol,1.66,2.2,3.0069444444444446,0.5773333333333334,8,3,2,2,1,0,3,2,2,1,2
145,0,0,1,0,1,Alaves,Cadiz,1.93,1.97,0.8809523809523809,2.021857923497268,5,6,2,0,3,2,2,1,1,1,2
146,1,0,0,1,0,Elche,Getafe,2.37,1.57,0.9258064516129032,1.0954198473282444,4,2,1,1,3,0,4,1,2,1,2
147,1,0,0,0,1,Valencia,Celta,2.1,1.72,1.2,1.2595419847328244,4,7,1,3,1,2,1,2,4,0,1
148,0,0,1,1,0,Vallecano,Levante,1.57,2.37,2.162162162162162,1.0526315789473684,5,10,0,2,3,3,1,1,2,1,2
149,0,1,0,0,1,Real Madrid,Betis,1.4,3.0,2.7272727272727275,1.0392609699769053,11,6,2,2,1,2,2,1,2,2,1
150,0,0,1,1,0,Villarreal,Sociedad,1.93,1.97,1.7142857142857142,1.090909090909091,10,7,2,1,2,2,1,2,1,2,2
151,1,0,0,1,0,Mallorca,Vallecano,2.2,1.66,2.4203821656050954,0.5846153846153845,7,4,2,1,2,1,2,2,2,1,2
152,1,0,0,1,0,Levante,Alaves,1.66,2.2,1.3571428571428572,1.6888888888888889,8,6,2,1,2,2,0,3,1,2,2
153,0,1,0,0,1,Getafe,Barcelona,2.05,1.85,0.8666666666666667,1.5476190476190474,3,7,1,4,0,3,1,1,1,1,3
154,1,0,0,0,1,Celta,Elche,2.02,1.88,2.303030303030303,0.6909090909090909,7,2,2,1,2,1,1,3,2,2,1
155,0,1,0,0,1,Cadiz,Real Madrid,1.93,1.97,1.0,1.4999999999999998,7,14,1,2,2,3,1,1,1,2,1
156,1,0,0,0,1,Betis,Granada,1.72,2.1,2.8866666666666667,0.7216666666666667,6,8,2,1,2,2,2,1,3,1,1
157,0,1,0,0,1,Ath Madrid,Sevilla,2.37,1.57,1.3333333333333333,0.8333333333333333,4,6,2,2,1,1,4,0,1,2,2
158,1,0,0,0,1,Ath Bilbao,Osasuna,2.01,1.89,2.7450980392156863,0.7000000000000001,7,4,3,1,1,0,3,2,2,1,2
159,0,1,0,0,1,Espanol,Valencia,2.01,1.89,1.3599999999999999,1.2142857142857144,3,2,0,2,3,0,3,2,1,2,2
160,1,0,0,1,0,Real Madrid,Levante,1.36,3.2,3.6206896551724137,0.9545454545454546,16,9,4,0,1,2,1,2,2,1,2
161,0,0,1,1,0,Vallecano,Villarreal,2.02,1.88,0.9047619047619047,2.111111111111111,4,11,2,2,1,3,1,1,1,1,3
162,1,0,0,1,0,Sociedad,Cadiz,2.2,1.66,2.168674698795181,0.6545454545454545,5,7,1,2,2,2,1,2,4,0,0
163,0,0,1,0,1,Elche,Ath Madrid,2.1,1.72,0.6,2.181818181818182,5,5,2,1,2,3,1,1,0,0,5
164,0,1,0,0,1,Sevilla,Mallorca,2.1,1.72,2.484472049689441,0.7272727272727273,7,5,1,3,1,1,1,3,2,2,1
165,0,1,0,0,1,Osasuna,Getafe,2.75,1.44,1.074074074074074,0.9666666666666667,6,4,1,3,1,1,3,1,0,3,2
166,1,0,0,1,0,Alaves,Espanol,2.0,1.8,1.6190476190476188,0.9714285714285714,6,3,3,0,2,0,1,4,1,1,3
167,1,0,0,1,0,Barcelona,Celta,1.53,2.5,3.4722222222222223,0.8333333333333334,8,8,4,0,1,2,1,2,2,2,1
168,1,0,0,0,1,Granada,Ath Bilbao,2.02,1.88,1.0312499999999998,1.4666666666666666,9,5,2,2,1,2,1,2,3,1,1
169,0,0,1,1,0,Valencia,Betis,2.04,1.86,1.096774193548387,1.5454545454545452,2,4,0,2,3,1,2,2,1,1,3
170,1,0,0,0,1,Ath Madrid,Real Madrid,1.95,1.95,1.6666666666666665,1.0,3,12,2,1,2,4,0,1,1,1,3
171,0,1,0,0,1,Espanol,Osasuna,2.1,1.72,1.434782608695652,1.0312499999999998,3,6,1,1,3,2,2,1,1,2,2
172,0,1,0,0,1,Villarreal,Sevilla,2.1,1.72,1.434782608695652,1.064516129032258,7,11,2,2,1,2,2,1,1,2,2
173,0,1,0,0,1,Getafe,Vallecano,2.75,1.44,1.5121951219512197,0.7380952380952381,3,3,1,2,2,2,2,1,2,1,2
174,0,0,1,1,0,Betis,Barcelona,1.57,2.37,1.2,1.6,3,5,1,2,2,3,0,2,1,0,4
175,1,0,0,1,0,Celta,Alaves,2.2,1.66,1.7894736842105263,0.7852193995381062,7,4,2,1,2,2,0,3,5,0,0
176,1,0,0,1,0,Cadiz,Elche,2.3,1.61,2.2058823529411766,0.75,8,6,2,1,2,2,1,2,1,1,2
177,0,1,0,0,1,Ath Bilbao,Valencia,2.02,1.88,2.5806451612903225,0.6153846153846154,6,3,2,2,1,0,3,2,1,4,0
178,0,0,1,1,0,Mallorca,Granada,2.2,1.66,1.794871794871795,0.875,6,10,2,0,3,1,2,2,1,0,4
179,1,0,0,1,0,Levante,Sociedad,1.9,2.0,1.090909090909091,1.7142857142857142,11,4,2,1,2,1,2,2,2,1,2
180,0,1,0,0,1,Getafe,Betis,2.37,1.57,1.1272727272727272,1.1481481481481481,4,6,2,1,2,2,2,1,2,1,2
181,1,0,0,1,0,Barcelona,Mallorca,1.53,2.5,4.230769230769231,0.6111111111111112,6,4,3,0,2,2,0,3,5,0,0
182,0,1,0,0,1,Vallecano,Sociedad,2.3,1.61,0.9393939393939394,1.3080168776371308,4,4,2,2,1,2,2,1,0,3,2
183,0,1,0,0,1,Granada,Celta,2.1,1.72,1.142857142857143,1.2213740458015268,6,4,0,3,2,1,1,3,0,3,2
184,0,1,0,0,1,Elche,Osasuna,2.3,1.61,1.142857142857143,1.1851851851851851,7,6,2,1,2,2,1,2,0,4,1
185,1,0,0,0,1,Ath Bilbao,Ath Madrid,2.37,1.57,1.0,1.1764705882352942,8,6,3,1,1,2,1,2,2,2,1
186,0,1,0,0,1,Valencia,Levante,1.86,2.04,1.5909090909090908,1.09375,3,11,0,3,2,2,1,2,2,2,1
187,1,0,0,1,0,Real Madrid,Espanol,1.66,2.2,3.0,0.75,14,2,5,0,0,1,0,4,4,0,1
188,1,0,0,1,0,Alaves,Villarreal,2.02,1.88,1.0294117647058825,1.6666666666666665,5,6,2,0,3,2,1,2,2,0,3
189,0,1,0,0,1,Sevilla,Cadiz,2.2,1.66,2.121212121212121,0.5833333333333334,10,5,2,1,2,1,2,2,3,1,0
190,0,0,1,0,1,Barcelona,Vallecano,1.53,2.5,4.230769230769231,0.55,5,5,3,0,2,2,2,1,3,0,2
191,0,0,1,0,1,Sociedad,Barcelona,1.84,2.06,1.0,1.6666666666666665,3,9,2,2,1,4,0,1,0,0,5
192,0,0,1,1,0,Cadiz,Ath Bilbao,2.5,1.53,0.8823529411764706,1.3043478260869565,5,7,2,1,2,2,2,1,2,0,2
193,0,0,1,1,0,Levante,Sevilla,2.06,1.84,1.0,1.6666666666666665,11,9,2,0,3,2,1,2,0,1,4
194,0,0,1,0,1,Espanol,Vallecano,2.3,1.61,1.350210970464135,1.032258064516129,3,4,2,0,3,1,2,2,2,1,2
195,0,0,1,1,0,Osasuna,Real Madrid,1.85,2.05,0.75,2.2590361445783134,8,10,3,0,2,4,0,1,0,2,3
196,0,0,1,0,1,Celta,Getafe,2.62,1.5,1.4418604651162792,0.8266666666666667,3,5,1,1,3,2,1,2,2,2,1
197,0,1,0,0,1,Ath Madrid,Granada,1.72,2.1,4.038461538461538,0.525,7,8,3,1,1,1,2,2,3,1,1
198,1,0,0,0,1,Villarreal,Valencia,1.72,2.1,3.298611111111111,0.7307692307692307,5,3,2,1,2,1,2,2,3,0,2
199,0,0,1,0,1,Betis,Elche,1.84,2.06,2.5806451612903225,0.6666666666666666,6,6,2,2,1,2,0,3,2,2,1
