,FTR,HomeTeam,AwayTeam,FTHG,FTAG
620,H,Spezia,Crotone,3.0,2.0
621,H,Juventus,Napoli,2.0,1.0
622,H,Inter,Sassuolo,2.0,1.0
623,A,Bologna,Inter,0.0,1.0
624,D,Torino,Juventus,2.0,2.0
625,D,Sassuolo,Roma,2.0,2.0
626,H,Napoli,Crotone,4.0,3.0
627,H,Lazio,Spezia,2.0,1.0
628,D,Genoa,Fiorentina,1.0,1.0
629,A,Cagliari,Verona,0.0,2.0
630,D,Benevento,Parma,2.0,2.0
631,H,Atalanta,Udinese,3.0,2.0
632,D,Milan,Sampdoria,1.0,1.0
633,A,Roma,Napoli,0.0,2.0
634,A,Fiorentina,Milan,2.0,3.0
635,A,Udinese,Lazio,0.0,1.0
636,H,Sampdoria,Torino,1.0,0.0
637,A,Juventus,Benevento,0.0,1.0
638,A,Verona,Atalanta,0.0,2.0
639,H,Spezia,Cagliari,2.0,1.0
640,A,Crotone,Bologna,2.0,3.0
641,A,Parma,Genoa,1.0,2.0
642,H,Torino,Sassuolo,3.0,2.0
643,A,Milan,Napoli,0.0,1.0
644,A,Cagliari,Juventus,1.0,3.0
645,A,Torino,Inter,1.0,2.0
646,H,Parma,Roma,2.0,0.0
647,H,Bologna,Sampdoria,3.0,1.0
648,D,Genoa,Udinese,1.0,1.0
649,A,Benevento,Fiorentina,1.0,4.0
650,H,Sassuolo,Verona,3.0,2.0
651,H,Atalanta,Spezia,3.0,1.0
652,H,Lazio,Crotone,3.0,2.0
653,H,Inter,Atalanta,1.0,0.0
654,H,Napoli,Bologna,3.0,1.0
655,D,Sampdoria,Cagliari,2.0,2.0
656,A,Verona,Milan,0.0,2.0
657,D,Fiorentina,Parma,3.0,3.0
658,H,Crotone,Torino,4.0,2.0
659,H,Roma,Genoa,1.0,0.0
660,H,Juventus,Lazio,3.0,1.0
661,H,Udinese,Sassuolo,2.0,0.0
662,D,Spezia,Benevento,1.0,1.0
663,A,Parma,Inter,1.0,2.0
664,D,Milan,Udinese,1.0,1.0
665,D,Genoa,Sampdoria,1.0,1.0
666,A,Fiorentina,Roma,1.0,2.0
667,H,Cagliari,Bologna,1.0,0.0
668,A,Benevento,Verona,0.0,3.0
669,H,Atalanta,Crotone,5.0,1.0
670,D,Sassuolo,Napoli,3.0,3.0
671,H,Juventus,Spezia,3.0,0.0
672,A,Roma,Milan,1.0,2.0
673,H,Napoli,Benevento,2.0,0.0
674,H,Udinese,Fiorentina,1.0,0.0
675,H,Inter,Genoa,3.0,0.0
676,A,Crotone,Cagliari,0.0,2.0
677,A,Sampdoria,Atalanta,0.0,2.0
678,D,Verona,Juventus,1.0,1.0
679,H,Bologna,Lazio,2.0,0.0
680,D,Spezia,Parma,2.0,2.0
681,H,Juventus,Crotone,3.0,0.0
682,D,Benevento,Roma,0.0,0.0
683,H,Atalanta,Napoli,4.0,2.0
684,A,Milan,Inter,0.0,3.0
685,D,Parma,Udinese,2.0,2.0
686,D,Sassuolo,Bologna,1.0,1.0
687,D,Genoa,Verona,2.0,2.0
688,H,Lazio,Sampdoria,1.0,0.0
689,A,Cagliari,Torino,0.0,1.0
690,H,Fiorentina,Spezia,3.0,0.0
691,H,Verona,Parma,2.0,1.0
692,H,Inter,Lazio,3.0,1.0
693,A,Crotone,Sassuolo,1.0,2.0
694,H,Sampdoria,Fiorentina,2.0,1.0
695,A,Cagliari,Atalanta,0.0,1.0
696,H,Roma,Udinese,3.0,0.0
697,H,Spezia,Milan,2.0,0.0
698,H,Napoli,Juventus,1.0,0.0
699,D,Torino,Genoa,0.0,0.0
700,D,Bologna,Benevento,1.0,1.0
701,H,Lazio,Cagliari,1.0,0.0
702,A,Parma,Bologna,0.0,3.0
703,H,Udinese,Verona,2.0,0.0
704,H,Milan,Crotone,4.0,0.0
705,D,Benevento,Sampdoria,1.0,1.0
706,H,Genoa,Napoli,2.0,1.0
707,H,Juventus,Roma,2.0,0.0
708,A,Sassuolo,Spezia,1.0,2.0
709,D,Atalanta,Torino,3.0,3.0
710,A,Fiorentina,Inter,0.0,2.0
711,H,Roma,Verona,3.0,1.0
712,H,Napoli,Parma,2.0,0.0
713,A,Crotone,Genoa,0.0,3.0
714,D,Cagliari,Sassuolo,1.0,1.0
715,A,Atalanta,Lazio,1.0,3.0
716,A,Spezia,Udinese,0.0,1.0
717,H,Inter,Benevento,4.0,0.0
718,A,Sampdoria,Juventus,0.0,2.0
719,A,Bologna,Milan,1.0,2.0
720,D,Torino,Fiorentina,1.0,1.0
721,A,Parma,Sampdoria,0.0,2.0
722,H,Lazio,Sassuolo,2.0,1.0
723,H,Verona,Napoli,3.0,1.0
724,H,Genoa,Cagliari,1.0,0.0
725,H,Juventus,Bologna,2.0,0.0
726,H,Fiorentina,Crotone,2.0,1.0
727,D,Udinese,Inter,0.0,0.0
728,A,Milan,Atalanta,0.0,3.0
729,H,Roma,Spezia,4.0,3.0
730,D,Benevento,Torino,2.0,2.0
731,D,Udinese,Atalanta,1.0,1.0
732,A,Cagliari,Milan,0.0,2.0
733,H,Inter,Juventus,2.0,0.0
734,D,Atalanta,Genoa,0.0,0.0
735,D,Sassuolo,Parma,1.0,1.0
736,H,Crotone,Benevento,4.0,1.0
737,H,Napoli,Fiorentina,6.0,0.0
738,H,Sampdoria,Udinese,2.0,1.0
739,D,Torino,Spezia,0.0,0.0
740,H,Bologna,Verona,1.0,0.0
741,H,Lazio,Roma,3.0,0.0
742,H,Spezia,Sampdoria,2.0,1.0
743,H,Juventus,Sassuolo,3.0,1.0
744,H,Fiorentina,Cagliari,1.0,0.0
745,H,Verona,Crotone,2.0,1.0
746,A,Udinese,Napoli,1.0,2.0
747,A,Parma,Lazio,0.0,2.0
748,D,Roma,Inter,2.0,2.0
749,H,Milan,Torino,2.0,0.0
750,H,Genoa,Bologna,2.0,0.0
751,A,Benevento,Atalanta,1.0,4.0
752,A,Milan,Juventus,1.0,3.0
753,A,Napoli,Spezia,1.0,2.0
754,D,Torino,Verona,1.0,1.0
755,H,Sassuolo,Genoa,2.0,1.0
756,H,Sampdoria,Inter,2.0,1.0
757,H,Lazio,Fiorentina,2.0,1.0
758,A,Crotone,Roma,1.0,3.0
759,D,Bologna,Udinese,2.0,2.0
760,H,Atalanta,Parma,3.0,0.0
761,A,Cagliari,Benevento,1.0,2.0
762,H,Juventus,Udinese,4.0,1.0
763,A,Benevento,Milan,0.0,2.0
764,A,Spezia,Verona,0.0,1.0
765,H,Roma,Sampdoria,1.0,0.0
766,A,Parma,Torino,0.0,3.0
767,D,Genoa,Lazio,1.0,1.0
768,D,Fiorentina,Bologna,0.0,0.0
769,A,Cagliari,Napoli,1.0,4.0
770,H,Atalanta,Sassuolo,5.0,1.0
771,H,Inter,Crotone,6.0,2.0
772,A,Udinese,Benevento,0.0,2.0
773,A,Spezia,Genoa,1.0,2.0
774,A,Sampdoria,Sassuolo,2.0,3.0
775,H,Roma,Cagliari,3.0,2.0
776,D,Napoli,Torino,1.0,1.0
777,H,Milan,Lazio,3.0,2.0
778,D,Bologna,Atalanta,2.0,2.0
779,A,Verona,Inter,1.0,2.0
780,A,Juventus,Fiorentina,0.0,3.0
781,H,Crotone,Parma,2.0,1.0
782,H,Lazio,Napoli,2.0,0.0
783,H,Atalanta,Roma,4.0,1.0
784,A,Sassuolo,Milan,1.0,2.0
785,H,Inter,Spezia,2.0,1.0
786,D,Cagliari,Udinese,1.0,1.0
787,H,Benevento,Genoa,2.0,0.0
788,D,Torino,Bologna,1.0,1.0
789,A,Parma,Juventus,0.0,4.0
790,H,Sampdoria,Crotone,3.0,1.0
791,D,Fiorentina,Verona,1.0,1.0
792,H,Roma,Torino,3.0,1.0
793,A,Verona,Sampdoria,1.0,2.0
794,D,Spezia,Bologna,2.0,2.0
795,D,Parma,Cagliari,0.0,0.0
796,H,Inter,Napoli,1.0,0.0
797,D,Genoa,Milan,2.0,2.0
798,D,Fiorentina,Sassuolo,1.0,1.0
799,D,Juventus,Atalanta,1.0,1.0
800,D,Benevento,Lazio,1.0,1.0
801,D,Udinese,Crotone,0.0,0.0
802,D,Milan,Parma,2.0,2.0
803,A,Genoa,Juventus,1.0,3.0
804,H,Napoli,Sampdoria,2.0,1.0
805,A,Bologna,Roma,1.0,5.0
806,H,Atalanta,Fiorentina,3.0,0.0
807,A,Cagliari,Inter,1.0,3.0
808,A,Lazio,Verona,1.0,2.0
809,A,Torino,Udinese,2.0,3.0
810,H,Crotone,Spezia,4.0,1.0
811,H,Sassuolo,Benevento,1.0,0.0
812,D,Fiorentina,Genoa,1.0,1.0
813,A,Sampdoria,Milan,1.0,2.0
814,A,Crotone,Napoli,0.0,4.0
815,D,Roma,Sassuolo,0.0,0.0
816,D,Parma,Benevento,0.0,0.0
817,D,Verona,Cagliari,1.0,1.0
818,H,Inter,Bologna,3.0,1.0
819,H,Juventus,Torino,2.0,1.0
820,A,Spezia,Lazio,1.0,2.0
821,A,Genoa,Parma,1.0,2.0
822,D,Torino,Sampdoria,2.0,2.0
823,H,Napoli,Roma,4.0,0.0
824,D,Cagliari,Spezia,2.0,2.0
825,H,Milan,Fiorentina,2.0,0.0
826,H,Bologna,Crotone,1.0,0.0
827,A,Lazio,Udinese,1.0,3.0
828,A,Atalanta,Verona,0.0,2.0
829,D,Benevento,Juventus,1.0,1.0
830,A,Sassuolo,Inter,0.0,3.0
831,A,Napoli,Milan,1.0,3.0
832,H,Udinese,Genoa,1.0,0.0
833,A,Verona,Sassuolo,0.0,2.0
834,A,Sampdoria,Bologna,1.0,2.0
835,H,Roma,Parma,3.0,0.0
836,H,Inter,Torino,4.0,2.0
837,A,Fiorentina,Benevento,0.0,1.0
838,H,Juventus,Cagliari,2.0,0.0
839,D,Spezia,Atalanta,0.0,0.0
840,A,Crotone,Lazio,0.0,2.0
841,D,Milan,Verona,2.0,2.0
842,A,Bologna,Napoli,0.0,1.0
843,D,Torino,Crotone,0.0,0.0
844,A,Genoa,Roma,1.0,3.0
845,D,Atalanta,Inter,1.0,1.0
846,D,Lazio,Juventus,1.0,1.0
847,D,Parma,Fiorentina,0.0,0.0
848,A,Benevento,Spezia,0.0,3.0
849,H,Cagliari,Sampdoria,2.0,0.0
850,D,Sassuolo,Udinese,0.0,0.0
851,A,Genoa,Torino,1.0,2.0
852,H,Verona,Benevento,3.0,1.0
853,D,Sampdoria,Genoa,1.0,1.0
854,H,Roma,Fiorentina,2.0,0.0
855,A,Napoli,Sassuolo,0.0,2.0
856,A,Torino,Lazio,3.0,4.0
857,A,Spezia,Juventus,1.0,4.0
858,A,Udinese,Milan,1.0,2.0
859,H,Bologna,Cagliari,3.0,2.0
860,D,Inter,Parma,2.0,2.0
861,A,Crotone,Atalanta,1.0,2.0
862,D,Milan,Roma,3.0,3.0
863,D,Juventus,Verona,1.0,1.0
864,H,Fiorentina,Udinese,3.0,2.0
865,D,Parma,Spezia,2.0,2.0
866,A,Benevento,Napoli,1.0,2.0
867,H,Cagliari,Crotone,4.0,2.0
868,H,Lazio,Bologna,2.0,1.0
869,A,Genoa,Inter,0.0,2.0
870,A,Atalanta,Sampdoria,1.0,3.0
871,D,Sassuolo,Torino,3.0,3.0
872,D,Verona,Genoa,0.0,0.0
873,H,Roma,Benevento,5.0,2.0
874,H,Udinese,Parma,3.0,2.0
875,A,Torino,Cagliari,2.0,3.0
876,D,Spezia,Fiorentina,2.0,2.0
877,A,Bologna,Sassuolo,3.0,4.0
878,D,Crotone,Juventus,1.0,1.0
879,H,Sampdoria,Lazio,3.0,0.0
880,A,Inter,Milan,1.0,2.0
881,H,Napoli,Atalanta,4.0,1.0
882,H,Milan,Spezia,3.0,0.0
883,H,Parma,Verona,1.0,0.0
884,D,Lazio,Inter,1.0,1.0
885,H,Benevento,Bologna,1.0,0.0
886,H,Atalanta,Cagliari,5.0,2.0
887,A,Udinese,Roma,0.0,1.0
888,H,Sassuolo,Crotone,4.0,1.0
889,A,Fiorentina,Sampdoria,1.0,2.0
890,A,Lazio,Atalanta,1.0,4.0
891,A,Udinese,Spezia,0.0,2.0
892,A,Benevento,Inter,2.0,5.0
893,H,Bologna,Parma,4.0,1.0
894,D,Roma,Juventus,2.0,2.0
895,A,Crotone,Milan,0.0,2.0
896,H,Verona,Udinese,1.0,0.0
897,H,Napoli,Genoa,6.0,0.0
898,A,Spezia,Sassuolo,1.0,4.0
899,H,Inter,Fiorentina,4.0,3.0
900,A,Sampdoria,Benevento,2.0,3.0
901,A,Cagliari,Lazio,0.0,2.0
902,A,Torino,Atalanta,2.0,4.0
903,H,Milan,Bologna,2.0,0.0
904,H,Juventus,Sampdoria,3.0,0.0
905,D,Sassuolo,Cagliari,1.0,1.0
906,H,Genoa,Crotone,4.0,1.0
907,A,Parma,Napoli,0.0,2.0
908,D,Verona,Roma,0.0,0.0
909,H,Fiorentina,Torino,1.0,0.0
910,A,Sassuolo,Udinese,0.0,1.0
911,A,Lecce,Parma,3.0,4.0
912,H,Genoa,Verona,3.0,0.0
913,D,Bologna,Torino,1.0,1.0
914,A,Spal,Fiorentina,1.0,3.0
915,H,Napoli,Lazio,3.0,1.0
916,H,Milan,Cagliari,3.0,0.0
917,A,Juventus,Roma,1.0,3.0
918,A,Atalanta,Inter,0.0,2.0
919,D,Brescia,Sampdoria,1.0,1.0
920,A,Torino,Roma,2.0,3.0
921,H,Fiorentina,Bologna,4.0,0.0
922,H,Cagliari,Juventus,2.0,0.0
923,H,Verona,Spal,3.0,0.0
924,A,Udinese,Lecce,1.0,2.0
925,H,Sassuolo,Genoa,5.0,0.0
926,A,Sampdoria,Milan,1.0,4.0
927,H,Lazio,Brescia,2.0,0.0
928,H,Inter,Napoli,2.0,0.0
929,A,Parma,Atalanta,1.0,2.0
930,H,Juventus,Sampdoria,2.0,0.0
931,A,Verona,Lazio,1.0,5.0
932,D,Spal,Torino,1.0,1.0
933,H,Roma,Fiorentina,2.0,1.0
934,A,Cagliari,Udinese,0.0,1.0
935,H,Bologna,Lecce,3.0,2.0
936,H,Napoli,Sassuolo,2.0,0.0
937,A,Genoa,Inter,0.0,3.0
938,A,Brescia,Parma,1.0,2.0
939,D,Milan,Atalanta,1.0,1.0
940,H,Lazio,Cagliari,2.0,1.0
941,H,Udinese,Juventus,2.0,1.0
942,D,Torino,Verona,1.0,1.0
943,A,Spal,Roma,1.0,6.0
944,A,Sampdoria,Genoa,1.0,2.0
945,H,Lecce,Brescia,3.0,1.0
946,D,Inter,Fiorentina,0.0,0.0
947,H,Parma,Napoli,2.0,1.0
948,A,Sassuolo,Milan,1.0,2.0
949,H,Atalanta,Bologna,1.0,0.0
950,H,Juventus,Lazio,2.0,1.0
951,D,Roma,Inter,2.0,2.0
952,H,Napoli,Udinese,2.0,1.0
953,H,Genoa,Lecce,2.0,1.0
954,H,Fiorentina,Torino,2.0,0.0
955,H,Brescia,Spal,2.0,1.0
956,A,Parma,Sampdoria,2.0,3.0
957,H,Milan,Bologna,5.0,1.0
958,D,Cagliari,Sassuolo,1.0,1.0
959,D,Verona,Atalanta,1.0,1.0
960,A,Spal,Inter,0.0,4.0
961,H,Torino,Genoa,3.0,0.0
962,D,Udinese,Lazio,0.0,0.0
963,D,Sassuolo,Juventus,3.0,3.0
964,H,Roma,Verona,2.0,1.0
965,A,Lecce,Fiorentina,1.0,3.0
966,H,Sampdoria,Cagliari,3.0,0.0
967,H,Milan,Parma,3.0,1.0
968,D,Bologna,Napoli,1.0,1.0
969,H,Atalanta,Brescia,6.0,2.0
970,H,Inter,Torino,3.0,1.0
971,D,Napoli,Milan,2.0,2.0
972,A,Udinese,Sampdoria,1.0,3.0
973,D,Parma,Bologna,2.0,2.0
974,D,Fiorentina,Verona,1.0,1.0
975,D,Cagliari,Lecce,0.0,0.0
976,H,Genoa,Spal,2.0,0.0
977,D,Juventus,Atalanta,2.0,2.0
978,A,Brescia,Roma,0.0,3.0
979,A,Lazio,Sassuolo,1.0,2.0
980,D,Verona,Inter,2.0,2.0
981,A,Spal,Udinese,0.0,3.0
982,H,Torino,Brescia,3.0,1.0
983,H,Roma,Parma,2.0,1.0
984,A,Bologna,Sassuolo,1.0,2.0
985,H,Atalanta,Sampdoria,2.0,0.0
986,A,Genoa,Napoli,1.0,2.0
987,D,Fiorentina,Cagliari,0.0,0.0
988,H,Milan,Juventus,4.0,2.0
989,H,Lecce,Lazio,2.0,1.0
990,H,Napoli,Roma,2.0,1.0
991,D,Udinese,Genoa,2.0,2.0
992,H,Sampdoria,Spal,3.0,0.0
993,A,Parma,Fiorentina,1.0,2.0
994,A,Cagliari,Atalanta,0.0,1.0
995,H,Brescia,Verona,2.0,0.0
996,A,Inter,Bologna,1.0,2.0
997,A,Lazio,Milan,0.0,3.0
998,H,Sassuolo,Lecce,4.0,2.0
999,H,Juventus,Torino,4.0,1.0
1000,A,Roma,Udinese,0.0,2.0
1001,H,Atalanta,Napoli,2.0,0.0
1002,H,Verona,Parma,3.0,2.0
1003,D,Spal,Milan,2.0,2.0
1004,A,Lecce,Sampdoria,1.0,2.0
1005,A,Fiorentina,Sassuolo,1.0,3.0
1006,H,Inter,Brescia,6.0,0.0
1007,D,Bologna,Cagliari,1.0,1.0
1008,A,Genoa,Juventus,1.0,3.0
1009,A,Torino,Lazio,1.0,2.0
1010,A,Parma,Inter,1.0,2.0
1011,A,Udinese,Atalanta,2.0,3.0
1012,D,Sassuolo,Verona,3.0,3.0
1013,A,Sampdoria,Bologna,1.0,2.0
1014,H,Napoli,Spal,3.0,1.0
1015,H,Milan,Roma,2.0,0.0
1016,H,Lazio,Fiorentina,2.0,1.0
1017,H,Cagliari,Torino,4.0,2.0
1018,D,Brescia,Genoa,2.0,2.0
1019,H,Juventus,Lecce,4.0,0.0
1020,H,Roma,Sampdoria,2.0,1.0
1021,H,Atalanta,Lazio,3.0,2.0
1022,D,Inter,Sassuolo,3.0,3.0
1023,H,Torino,Udinese,1.0,0.0
1024,A,Genoa,Parma,1.0,4.0
1025,A,Verona,Napoli,0.0,2.0
1026,A,Spal,Cagliari,0.0,1.0
1027,A,Bologna,Juventus,0.0,2.0
1028,A,Lecce,Milan,1.0,4.0
1029,D,Fiorentina,Brescia,1.0,1.0
1030,H,Inter,Sampdoria,2.0,1.0
1031,H,Atalanta,Sassuolo,4.0,1.0
1032,H,Verona,Cagliari,2.0,1.0
1033,D,Torino,Parma,1.0,1.0
1034,H,Sassuolo,Brescia,3.0,0.0
1035,H,Juventus,Inter,2.0,0.0
1036,D,Udinese,Fiorentina,0.0,0.0
1037,H,Sampdoria,Verona,2.0,1.0
1038,A,Milan,Genoa,1.0,2.0
1039,A,Parma,Spal,0.0,1.0
1040,A,Cagliari,Roma,3.0,4.0
1041,A,Lecce,Atalanta,2.0,7.0
1042,H,Napoli,Torino,2.0,1.0
1043,H,Lazio,Bologna,2.0,0.0
1044,H,Roma,Lecce,4.0,0.0
1045,A,Genoa,Lazio,2.0,3.0
1046,D,Fiorentina,Milan,1.0,1.0
1047,A,Spal,Juventus,1.0,2.0
1048,D,Bologna,Udinese,1.0,1.0
1049,A,Brescia,Napoli,1.0,2.0
1050,H,Milan,Torino,1.0,0.0
1051,H,Lazio,Inter,2.0,1.0
1052,A,Cagliari,Napoli,0.0,1.0
1053,A,Sassuolo,Parma,0.0,1.0
1054,A,Sampdoria,Fiorentina,1.0,5.0
1055,H,Juventus,Brescia,2.0,0.0
1056,D,Udinese,Verona,0.0,0.0
1057,H,Atalanta,Roma,2.0,1.0
1058,A,Bologna,Genoa,0.0,3.0
1059,H,Lecce,Spal,2.0,1.0
1060,H,Inter,Milan,4.0,2.0
1061,A,Parma,Lazio,0.0,1.0
1062,A,Napoli,Lecce,2.0,3.0
1063,H,Genoa,Cagliari,1.0,0.0
1064,D,Brescia,Udinese,1.0,1.0
1065,A,Spal,Sassuolo,1.0,2.0
1066,H,Verona,Juventus,2.0,1.0
1067,A,Torino,Sampdoria,1.0,3.0
1068,A,Fiorentina,Atalanta,1.0,2.0
1069,A,Roma,Bologna,2.0,3.0
1070,D,Lazio,Verona,0.0,0.0
1071,A,Sampdoria,Napoli,2.0,4.0
1072,A,Udinese,Inter,0.0,2.0
1073,H,Lecce,Torino,4.0,0.0
1074,D,Milan,Verona,1.0,1.0
1075,H,Lazio,Spal,5.0,1.0
1076,D,Atalanta,Genoa,2.0,2.0
1077,H,Juventus,Fiorentina,3.0,0.0
1078,H,Sassuolo,Roma,4.0,2.0
1079,D,Cagliari,Parma,2.0,2.0
1080,H,Bologna,Brescia,2.0,1.0
1081,H,Napoli,Juventus,2.0,1.0
1082,D,Roma,Lazio,1.0,1.0
1083,H,Verona,Lecce,3.0,0.0
1084,D,Sampdoria,Sassuolo,0.0,0.0
1085,H,Parma,Udinese,2.0,0.0
1086,D,Inter,Cagliari,1.0,1.0
1087,A,Torino,Atalanta,0.0,7.0
1088,D,Fiorentina,Genoa,0.0,0.0
1089,A,Spal,Bologna,1.0,3.0
1090,A,Brescia,Milan,0.0,1.0
1091,A,Atalanta,Spal,1.0,2.0
1092,H,Juventus,Parma,2.0,1.0
1093,A,Genoa,Roma,1.0,3.0
1094,D,Lecce,Inter,1.0,1.0
1095,D,Brescia,Cagliari,2.0,2.0
1096,D,Bologna,Verona,1.0,1.0
1097,H,Milan,Udinese,3.0,2.0
1098,A,Napoli,Fiorentina,0.0,2.0
1099,H,Sassuolo,Torino,2.0,1.0
1100,H,Lazio,Sampdoria,5.0,1.0
1101,H,Parma,Lecce,2.0,0.0
1102,A,Roma,Juventus,1.0,2.0
1103,H,Verona,Genoa,2.0,1.0
1104,H,Torino,Bologna,1.0,0.0
1105,H,Sampdoria,Brescia,5.0,1.0
1106,H,Fiorentina,Spal,1.0,0.0
1107,H,Udinese,Sassuolo,3.0,0.0
1108,D,Inter,Atalanta,1.0,1.0
1109,H,Lazio,Napoli,1.0,0.0
1110,A,Cagliari,Milan,0.0,2.0
1111,A,Napoli,Inter,1.0,3.0
1112,A,Lecce,Udinese,0.0,1.0
1113,D,Milan,Sampdoria,0.0,0.0
1114,H,Juventus,Cagliari,4.0,0.0
1115,H,Atalanta,Parma,5.0,0.0
1116,D,Bologna,Fiorentina,1.0,1.0
1117,A,Roma,Torino,0.0,2.0
1118,H,Genoa,Sassuolo,2.0,1.0
1119,A,Spal,Verona,0.0,2.0
1120,A,Brescia,Lazio,1.0,2.0
1121,A,Sassuolo,Napoli,1.0,2.0
1122,D,Parma,Brescia,1.0,1.0
1123,A,Lecce,Bologna,2.0,3.0
1124,H,Atalanta,Milan,5.0,0.0
1125,A,Torino,Spal,1.0,2.0
1126,H,Inter,Genoa,4.0,0.0
1127,H,Udinese,Cagliari,2.0,1.0
1128,A,Fiorentina,Roma,1.0,4.0
1129,A,Brescia,Sassuolo,0.0,2.0
1130,A,Sampdoria,Juventus,1.0,2.0
1131,A,Cagliari,Lazio,1.0,2.0
1132,D,Fiorentina,Inter,1.0,1.0
1133,H,Roma,Spal,3.0,1.0
1134,D,Milan,Sassuolo,0.0,0.0
1135,H,Juventus,Udinese,3.0,1.0
1136,H,Bologna,Atalanta,2.0,1.0
1137,D,Verona,Torino,3.0,3.0
1138,A,Genoa,Sampdoria,0.0,1.0
1139,A,Napoli,Parma,1.0,2.0
1140,H,Brescia,Lecce,3.0,0.0
1141,A,Bologna,Milan,2.0,3.0
1142,A,Sampdoria,Parma,0.0,1.0
1143,H,Torino,Fiorentina,2.0,1.0
1144,A,Spal,Brescia,0.0,1.0
1145,D,Sassuolo,Cagliari,2.0,2.0
1146,D,Lecce,Genoa,2.0,2.0
1147,H,Lazio,Juventus,3.0,1.0
1148,D,Udinese,Napoli,1.0,1.0
1149,H,Atalanta,Verona,3.0,2.0
1150,D,Inter,Roma,0.0,0.0
1151,H,Cagliari,Sampdoria,4.0,3.0
1152,A,Verona,Roma,1.0,3.0
1153,A,Napoli,Bologna,1.0,2.0
1154,A,Parma,Milan,0.0,1.0
1155,H,Lazio,Udinese,3.0,0.0
1156,H,Inter,Spal,2.0,1.0
1157,D,Juventus,Sassuolo,2.0,2.0
1158,A,Fiorentina,Lecce,0.0,1.0
1159,A,Genoa,Torino,0.0,1.0
1160,A,Brescia,Atalanta,0.0,3.0
1161,D,Spal,Genoa,1.0,1.0
1162,D,Lecce,Cagliari,2.0,2.0
1163,H,Sampdoria,Udinese,2.0,1.0
1164,H,Verona,Fiorentina,1.0,0.0
1165,A,Sassuolo,Lazio,1.0,2.0
1166,H,Roma,Brescia,3.0,0.0
1167,D,Bologna,Parma,2.0,2.0
1168,A,Torino,Inter,0.0,3.0
1169,D,Milan,Napoli,1.0,1.0
1170,A,Atalanta,Juventus,1.0,3.0
1171,H,Juventus,Milan,1.0,0.0
1172,H,Parma,Roma,2.0,0.0
1173,D,Udinese,Spal,0.0,0.0
1174,D,Sampdoria,Atalanta,0.0,0.0
1175,H,Lazio,Lecce,4.0,2.0
1176,H,Cagliari,Fiorentina,5.0,2.0
1177,D,Napoli,Genoa,0.0,0.0
1178,H,Inter,Verona,2.0,1.0
1179,A,Brescia,Torino,0.0,4.0
1180,H,Sassuolo,Bologna,3.0,1.0
1181,A,Spal,Sampdoria,0.0,1.0
1182,A,Milan,Lazio,1.0,2.0
1183,D,Fiorentina,Parma,1.0,1.0
1184,H,Verona,Brescia,2.0,1.0
1185,D,Lecce,Sassuolo,2.0,2.0
1186,A,Genoa,Udinese,1.0,3.0
1187,A,Atalanta,Cagliari,0.0,2.0
1188,A,Torino,Juventus,0.0,1.0
1189,A,Bologna,Inter,1.0,2.0
1190,H,Roma,Napoli,2.0,1.0
1191,H,Milan,Spal,1.0,0.0
1192,A,Udinese,Roma,0.0,4.0
1193,A,Sassuolo,Fiorentina,1.0,2.0
1194,D,Sampdoria,Lecce,1.0,1.0
1195,H,Lazio,Torino,4.0,0.0
1196,H,Juventus,Genoa,2.0,1.0
1197,H,Cagliari,Bologna,3.0,2.0
1198,D,Napoli,Atalanta,2.0,2.0
1199,A,Brescia,Inter,1.0,2.0
1200,A,Parma,Verona,0.0,1.0
1201,A,Fiorentina,Lazio,1.0,2.0
1202,H,Roma,Milan,2.0,1.0
1203,D,Torino,Cagliari,1.0,1.0
1204,D,Spal,Napoli,1.0,1.0
1205,H,Atalanta,Udinese,7.0,1.0
1206,H,Bologna,Sampdoria,2.0,1.0
1207,H,Genoa,Brescia,3.0,1.0
1208,D,Inter,Parma,2.0,2.0
1209,D,Lecce,Juventus,1.0,1.0
1210,A,Verona,Sassuolo,0.0,1.0
1211,D,Brescia,Fiorentina,0.0,0.0
1212,D,Milan,Lecce,2.0,2.0
1213,H,Parma,Genoa,5.0,1.0
1214,H,Udinese,Torino,1.0,0.0
1215,D,Sampdoria,Roma,0.0,0.0
1216,H,Cagliari,Spal,2.0,0.0
1217,A,Sassuolo,Inter,3.0,4.0
1218,H,Juventus,Bologna,2.0,1.0
1219,H,Napoli,Verona,2.0,0.0
1220,D,Lazio,Atalanta,3.0,3.0
1221,A,Inter,Juventus,1.0,2.0
1222,D,Torino,Napoli,0.0,0.0
1223,D,Roma,Cagliari,1.0,1.0
1224,D,Bologna,Lazio,2.0,2.0
1225,H,Atalanta,Lecce,3.0,1.0
1226,H,Fiorentina,Udinese,1.0,0.0
1227,A,Genoa,Milan,1.0,2.0
1228,H,Verona,Sampdoria,2.0,0.0
1229,H,Spal,Parma,1.0,0.0
1230,H,Parma,Torino,3.0,2.0
1231,A,Milan,Fiorentina,1.0,3.0
1232,D,Cagliari,Verona,1.0,1.0
1233,H,Udinese,Bologna,1.0,0.0
1234,A,Lecce,Roma,0.0,1.0
1235,H,Lazio,Genoa,4.0,0.0
1236,H,Napoli,Brescia,2.0,1.0
1237,A,Sassuolo,Atalanta,1.0,4.0
1238,A,Sampdoria,Inter,1.0,3.0
