,HW,D,AW,Over,Under,HomeTeam,AwayTeam,BO2.5,BU2.5,BHD,BAD,THG,TAG,HPr5MW,HPr5MD,HPr5ML,aPr5MW,aPr5MD,aPr5ML,HWH2H,DH2H,AWH2H
0,1,0,0,1,0,Freiburg,Union Berlin,2.2,1.66,1.65,0.825,11,6,4,0,1,1,1,3,1,2,2
1,0,1,0,0,1,Mainz,Ein Frankfurt,1.72,2.1,1.2727272727272727,1.4285714285714284,8,11,1,1,3,3,1,1,0,3,2
2,0,0,1,0,1,Schalke 04,Bayern Munich,1.28,3.75,0.5,6.4655172413793105,3,19,1,0,4,5,0,0,0,0,5
3,0,0,1,1,0,Werder Bremen,RB Leipzig,1.57,2.37,1.1111111111111112,2.1052631578947367,5,13,2,0,3,4,1,0,0,0,5
4,1,0,0,0,1,Leverkusen,Stuttgart,1.57,2.37,2.4418604651162794,0.9699769053117783,11,5,3,1,1,2,0,3,4,1,0
5,0,0,1,1,0,Hoffenheim,Wolfsburg,1.66,2.2,1.6666666666666667,1.2096774193548387,5,13,0,1,4,4,1,0,3,0,2
6,1,0,0,0,1,Hertha,FC Koln,1.72,2.1,1.6363636363636362,1.1612903225806452,7,2,2,0,3,0,1,4,1,2,2
7,0,0,1,0,1,Augsburg,Bochum,1.72,2.1,1.5909090909090908,1.09375,7,5,0,2,3,3,0,2,1,0,2
8,1,0,0,1,0,M'gladbach,Dortmund,1.57,2.37,1.25,1.8604651162790697,10,12,2,0,3,3,0,2,3,0,2
9,0,1,0,1,0,Union Berlin,Augsburg,1.87,2.03,2.709677419354839,0.7000000000000001,7,9,2,1,2,0,2,3,0,2,3
10,1,0,0,0,1,Schalke 04,Mainz,1.72,2.1,1.1029411764705883,1.829268292682927,3,9,1,0,4,2,0,3,2,3,0
11,1,0,0,1,0,RB Leipzig,Freiburg,1.66,2.2,2.3255813953488373,0.8888888888888888,14,7,4,1,0,3,0,2,3,2,0
12,1,0,0,1,0,Ein Frankfurt,Hoffenheim,1.57,2.37,2.0,1.0133333333333332,15,7,4,0,1,1,1,3,3,1,1
13,0,0,1,1,0,FC Koln,Leverkusen,1.66,2.2,1.25,1.7045454545454544,5,10,1,1,3,2,1,2,1,1,3
14,1,0,0,1,0,Stuttgart,Hertha,1.72,2.1,1.9487179487179487,1.0133333333333332,9,7,3,0,2,1,0,4,2,2,1
15,1,0,0,1,0,Bochum,M'gladbach,1.72,2.1,1.09375,1.5555555555555556,5,8,2,0,3,1,1,3,1,0,2
16,1,0,0,1,0,Bayern Munich,Werder Bremen,1.22,4.33,8.333333333333334,0.6333333333333333,22,4,5,0,0,2,0,3,4,1,0
17,1,0,0,0,1,Wolfsburg,Dortmund,1.72,2.1,1.1612903225806452,1.6363636363636362,13,10,3,2,0,3,0,2,1,0,4
18,1,0,0,0,1,Freiburg,FC Koln,1.72,2.1,2.3529411764705883,0.8421052631578947,8,6,3,1,1,1,1,3,3,1,1
19,1,0,0,1,0,Leverkusen,Union Berlin,2.0,1.9,1.5813953488372092,1.0,12,6,2,1,2,3,0,2,1,3,1
20,1,0,0,1,0,Werder Bremen,Schalke 04,1.61,2.3,2.6242424242424245,0.9622222222222222,5,2,3,0,2,0,0,5,3,1,1
21,0,0,1,1,0,Mainz,Wolfsburg,1.87,2.03,1.875,1.0714285714285714,10,12,2,1,2,2,3,0,2,0,3
22,0,0,1,1,0,Hoffenheim,RB Leipzig,1.66,2.2,1.293103448275862,1.6666666666666667,6,12,1,1,3,3,2,0,1,1,3
23,0,0,1,1,0,Hertha,Bayern Munich,1.3,3.5,0.65,5.2,8,18,1,1,3,4,1,0,0,0,5
24,1,0,0,1,0,Dortmund,Bochum,1.4,3.0,5.737704918032787,0.6363636363636364,12,6,3,1,1,2,0,3,1,1,1
25,0,0,1,1,0,Augsburg,Ein Frankfurt,1.57,2.37,0.9237875288683602,2.3255813953488373,8,11,0,2,3,3,0,2,0,2,3
26,1,0,0,1,0,M'gladbach,Stuttgart,1.57,2.37,1.744186046511628,1.2096774193548387,12,7,2,1,2,2,0,3,1,2,2
27,0,1,0,0,1,FC Koln,Hoffenheim,1.57,2.37,1.206896551724138,1.4767932489451476,9,6,2,1,2,1,2,2,0,1,4
28,0,0,1,0,1,Schalke 04,Freiburg,1.72,2.1,0.9375,1.973684210526316,3,8,0,0,5,3,1,1,0,1,4
29,1,0,0,1,0,Union Berlin,M'gladbach,1.9,2.0,1.6585365853658538,0.8947368421052632,6,10,3,0,2,1,1,3,3,2,0
30,0,0,1,1,0,Ein Frankfurt,Dortmund,1.61,2.3,1.3636363636363635,1.5625,11,11,3,0,2,2,1,2,1,1,3
31,1,0,0,1,0,Wolfsburg,Bochum,1.72,2.1,2.545454545454546,0.8842105263157896,12,6,2,3,0,2,0,3,2,0,1
32,1,0,0,1,0,Stuttgart,Augsburg,1.72,2.1,2.111111111111111,0.8775981524249422,8,10,2,0,3,1,2,2,4,0,1
33,1,0,0,0,1,RB Leipzig,Leverkusen,1.53,2.5,2.2222222222222223,0.9756097560975611,13,7,3,2,0,1,1,3,3,1,1
34,1,0,0,1,0,Bayern Munich,Mainz,1.33,3.4,5.2,0.5909090909090909,19,11,4,1,0,2,1,2,3,0,2
35,1,0,0,0,1,Werder Bremen,Hertha,1.57,2.37,1.9,1.1176470588235294,8,7,3,0,2,1,2,2,2,2,1
36,1,0,0,1,0,Hertha,Schalke 04,1.72,2.1,2.142857142857143,0.7894736842105263,8,3,1,3,1,0,0,5,3,1,1
37,1,0,0,1,0,Bochum,Union Berlin,2.1,1.72,0.7852193995381062,1.7894736842105263,7,6,2,1,2,3,0,2,1,0,2
38,0,0,1,1,0,M'gladbach,Ein Frankfurt,1.61,2.3,1.6304347826086958,1.3066202090592334,12,13,2,1,2,4,0,1,1,2,2
39,0,1,0,1,0,Leverkusen,Wolfsburg,1.57,2.37,2.4705882352941178,0.9333333333333333,8,8,1,2,2,1,3,1,1,2,2
40,0,0,1,0,1,Hoffenheim,Bayern Munich,1.33,3.4,0.9090909090909091,3.3333333333333335,5,13,1,2,2,3,1,1,1,1,3
41,1,0,0,0,1,Freiburg,Werder Bremen,1.66,2.2,1.973684210526316,0.986842105263158,6,8,2,2,1,2,1,2,1,3,1
42,1,0,0,1,0,Dortmund,Stuttgart,1.57,2.37,3.104575163398693,0.8636363636363636,10,7,2,1,2,1,0,4,4,0,1
43,0,1,0,1,0,Augsburg,RB Leipzig,1.57,2.37,0.7872727272727272,2.7579617834394905,10,11,2,2,1,2,2,1,0,2,3
44,1,0,0,1,0,Mainz,FC Koln,1.72,2.1,1.627906976744186,1.0769230769230769,10,9,2,2,1,2,1,2,2,1,2
45,1,0,0,1,0,Bayern Munich,Freiburg,1.36,3.2,5.2,0.7222222222222222,13,4,2,2,1,1,3,1,4,1,0
46,1,0,0,0,1,Union Berlin,Dortmund,1.97,1.93,1.206896551724138,1.4767932489451476,6,5,4,0,1,1,1,3,2,0,3
47,1,0,0,1,0,FC Koln,Augsburg,1.61,2.3,2.4096385542168677,0.8,9,8,2,1,2,3,1,1,3,0,2
48,1,0,0,1,0,RB Leipzig,Hertha,1.53,2.5,3.5714285714285716,0.7142857142857143,11,8,3,1,1,0,4,1,5,0,0
49,0,1,0,1,0,Wolfsburg,M'gladbach,1.66,2.2,1.3358778625954197,1.346153846153846,7,11,2,2,1,2,2,1,0,4,1
50,0,0,1,0,1,Werder Bremen,Mainz,1.72,2.1,1.5189873417721518,1.254355400696864,8,6,2,1,2,1,2,2,1,0,4
51,1,0,0,1,0,Stuttgart,Bochum,1.8,2.0,2.4242424242424243,0.7619047619047619,9,6,1,1,3,1,1,3,1,2,0
52,1,0,0,1,0,Ein Frankfurt,Leverkusen,1.61,2.3,1.309090909090909,1.4693877551020407,10,8,3,0,2,1,2,2,3,0,2
53,0,0,1,1,0,Schalke 04,Hoffenheim,1.66,2.2,1.0555555555555556,1.9487179487179487,5,9,1,0,4,2,2,1,1,1,3
54,0,0,1,0,1,Stuttgart,Union Berlin,2.1,1.72,1.215686274509804,1.0689655172413794,6,5,0,2,3,3,1,1,0,3,2
55,0,1,0,1,0,Hertha,Freiburg,1.91,1.99,1.1666666666666667,1.5217391304347827,8,7,1,4,0,2,3,0,1,1,3
56,1,0,0,1,0,M'gladbach,FC Koln,1.61,2.3,1.9230769230769231,1.0416666666666667,9,10,2,1,2,2,1,2,2,0,3
57,0,1,0,1,0,Dortmund,Bayern Munich,1.36,3.2,1.0969976905311778,2.878787878787879,6,9,2,1,2,1,3,1,0,1,4
58,0,1,0,0,1,Mainz,RB Leipzig,1.72,2.1,1.2,1.565217391304348,5,8,1,2,2,2,1,2,2,1,2
59,1,0,0,1,0,Leverkusen,Schalke 04,1.5,2.62,3.103448275862069,0.6428571428571429,9,6,1,2,2,1,1,3,4,1,0
60,1,0,0,1,0,Bochum,Ein Frankfurt,1.66,2.2,1.0133333333333332,2.0,5,9,1,1,3,3,0,2,2,0,1
61,0,1,0,0,1,Augsburg,Wolfsburg,1.97,1.93,1.1724137931034482,1.4166666666666667,6,7,3,1,1,2,1,2,1,2,2
62,0,0,1,1,0,Hoffenheim,Werder Bremen,1.57,2.37,1.9487179487179487,1.0857142857142856,6,10,1,2,2,3,1,1,3,1,1
63,0,0,1,1,0,Schalke 04,Augsburg,1.8,2.0,1.9487179487179487,1.0555555555555556,7,5,1,1,3,3,0,2,2,1,2
64,0,1,0,0,1,Hertha,Hoffenheim,1.57,2.37,1.3636363636363635,1.5822784810126582,6,6,1,3,1,2,2,1,1,1,3
65,1,0,0,1,0,Werder Bremen,M'gladbach,1.57,2.37,1.56,1.56,11,5,2,1,2,1,2,2,1,1,3
66,1,0,0,1,0,Wolfsburg,Stuttgart,1.99,1.91,1.4166666666666667,1.1724137931034482,6,6,2,0,3,0,3,2,3,1,1
67,1,0,0,1,0,RB Leipzig,Bochum,1.44,2.75,5.327868852459017,0.5416666666666666,9,2,3,0,2,0,1,4,3,0,0
68,1,0,0,1,0,Freiburg,Mainz,1.92,1.98,1.7142857142857142,1.0588235294117647,6,4,3,2,0,1,1,3,1,2,2
69,1,0,0,1,0,FC Koln,Dortmund,1.57,2.37,1.2903225806451613,1.9512195121951221,8,5,2,2,1,3,0,2,2,2,1
70,1,0,0,0,1,Ein Frankfurt,Union Berlin,1.99,1.91,1.511111111111111,1.0625,13,10,4,0,1,3,1,1,3,1,1
71,1,0,0,1,0,Bayern Munich,Leverkusen,1.3,3.5,4.411764705882352,0.8571428571428571,8,8,1,3,1,1,2,2,4,1,0
72,0,1,0,0,1,Hoffenheim,Freiburg,1.57,2.37,1.6744186046511629,1.125,8,5,3,1,1,3,2,0,1,2,2
73,0,1,0,0,1,Bochum,FC Koln,1.72,2.1,1.1612903225806452,1.6363636363636362,2,6,0,1,4,1,3,1,0,2,1
74,1,0,0,0,1,Union Berlin,Wolfsburg,2.03,1.87,1.794871794871795,0.9210526315789475,12,3,4,1,0,1,1,3,2,1,2
75,1,0,0,1,0,M'gladbach,RB Leipzig,1.57,2.37,1.2,1.6,5,6,2,2,1,2,0,3,3,0,2
76,0,0,1,1,0,Stuttgart,Ein Frankfurt,1.66,2.2,1.5555555555555556,1.129032258064516,4,12,0,3,2,3,1,1,0,3,2
77,0,1,0,0,1,Leverkusen,Werder Bremen,1.5,2.62,2.68944099378882,0.866,8,9,1,2,2,2,1,2,1,4,0
78,1,0,0,0,1,Dortmund,Schalke 04,1.44,2.75,3.676470588235294,0.625,5,5,3,0,2,1,2,2,4,1,0
79,1,0,0,0,1,Augsburg,Bayern Munich,1.28,3.75,0.47058823529411764,6.8965517241379315,3,11,2,0,3,1,3,1,2,0,3
80,0,1,0,0,1,Mainz,Hertha,1.72,2.1,2.3255813953488373,0.9237875288683602,5,5,2,1,2,1,2,2,2,3,0
81,0,1,0,0,1,Freiburg,M'gladbach,1.57,2.37,1.8,1.0285714285714287,6,4,3,1,1,1,3,1,1,3,1
82,0,0,1,0,1,FC Koln,Union Berlin,1.94,1.96,1.4345991561181433,1.1724137931034482,7,10,1,3,1,3,2,0,0,1,4
83,1,0,0,1,0,Schalke 04,Bochum,1.72,2.1,1.9,1.0857142857142856,7,3,1,3,1,0,0,5,1,0,0
84,1,0,0,1,0,RB Leipzig,Dortmund,1.57,2.37,1.6956521739130437,1.4181818181818182,8,7,2,1,2,3,0,2,3,0,2
85,1,0,0,1,0,Hoffenheim,Mainz,1.66,2.2,1.6666666666666667,1.293103448275862,11,4,4,0,1,2,1,2,1,1,3
86,0,1,0,1,0,Hertha,Leverkusen,1.53,2.5,1.1111111111111112,2.1052631578947367,5,8,1,2,2,1,1,3,1,3,1
87,0,0,1,0,1,Ein Frankfurt,Wolfsburg,1.66,2.2,1.8,1.0,10,3,2,2,1,1,1,3,1,1,3
88,0,1,0,1,0,Bayern Munich,Stuttgart,1.22,4.33,7.017543859649123,0.47058823529411764,13,5,2,3,0,0,4,1,3,2,0
89,0,0,1,0,1,Werder Bremen,Augsburg,1.57,2.37,2.941176470588235,0.8181818181818182,10,4,2,1,2,2,0,3,2,0,3
90,0,0,1,0,1,M'gladbach,Mainz,1.66,2.2,1.727272727272727,1.2666666666666666,7,5,2,2,1,3,1,1,1,2,2
91,0,0,1,0,1,Augsburg,Hertha,1.89,2.01,1.3469387755102038,1.1498257839721253,3,4,1,0,4,1,1,3,0,1,4
92,1,0,0,1,0,Ein Frankfurt,RB Leipzig,1.61,2.3,1.0714285714285714,1.875,11,6,2,2,1,1,2,2,1,4,0
93,0,0,1,1,0,Wolfsburg,FC Koln,1.8,2.0,1.6585365853658538,0.9066666666666666,4,10,0,2,3,2,3,0,2,1,2
94,0,1,0,0,1,Union Berlin,Bayern Munich,1.4,3.0,0.75,3.8602941176470584,12,17,3,2,0,3,2,0,0,3,2
95,0,1,0,0,1,Stuttgart,Schalke 04,1.72,2.1,2.2857142857142856,0.9237875288683602,4,5,0,4,1,0,3,2,1,3,1
96,0,0,1,1,0,Leverkusen,Freiburg,1.57,2.37,1.973684210526316,0.986842105263158,6,10,1,0,4,4,0,1,2,0,3
97,0,0,1,0,1,Bochum,Werder Bremen,1.66,2.2,1.2413793103448276,1.565217391304348,3,12,0,0,5,2,2,1,0,0,1
98,1,0,0,0,1,Dortmund,Hoffenheim,1.4,3.0,2.795031055900621,0.9473684210526315,8,8,4,0,1,3,0,2,4,1,0
99,0,0,1,1,0,Werder Bremen,Ein Frankfurt,1.61,2.3,1.4285714285714284,1.25,12,9,1,2,2,1,3,1,1,2,2
100,0,1,0,0,1,FC Koln,Stuttgart,1.66,2.2,1.829268292682927,1.1029411764705883,7,5,1,3,1,1,3,1,1,2,2
101,0,1,0,0,1,Bayern Munich,M'gladbach,1.2,4.5,6.779661016949153,0.6666666666666666,18,12,3,2,0,3,2,0,1,2,2
102,0,0,1,1,0,Schalke 04,Union Berlin,1.96,1.94,1.096774193548387,1.4782608695652175,4,14,0,2,3,4,1,0,1,3,1
103,1,0,0,0,1,RB Leipzig,Wolfsburg,1.57,2.37,3.2758620689655173,0.7916666666666666,7,4,1,3,1,0,3,2,2,2,1
104,0,0,1,1,0,Mainz,Leverkusen,1.61,2.3,1.3636363636363635,1.5822784810126582,6,6,2,2,1,2,0,3,1,1,3
105,1,0,0,0,1,Hoffenheim,Augsburg,1.5,2.62,3.103448275862069,0.6428571428571429,9,5,3,0,2,2,0,3,4,0,1
106,0,0,1,0,1,Hertha,Dortmund,1.5,2.62,0.9622222222222222,2.608433734939759,3,9,0,1,4,4,0,1,1,0,4
107,1,0,0,0,1,Freiburg,Bochum,1.61,2.3,3.0,0.75,8,5,3,0,2,0,0,5,2,0,1
108,0,0,1,1,0,Bochum,Bayern Munich,1.25,4.0,0.6153846153846154,6.779661016949153,7,19,1,0,4,3,2,0,1,0,2
109,0,1,0,0,1,Ein Frankfurt,FC Koln,1.66,2.2,1.9230769230769231,1.0416666666666667,6,7,0,4,1,1,2,2,1,3,1
110,1,0,0,1,0,Union Berlin,RB Leipzig,1.91,1.99,0.9722222222222222,1.707317073170732,12,9,4,1,0,1,3,1,4,0,1
111,0,1,0,0,1,Wolfsburg,Schalke 04,1.66,2.2,2.076502732240437,0.9047619047619047,5,7,1,3,1,1,2,2,3,2,0
112,0,0,1,0,1,Stuttgart,Freiburg,1.72,2.1,1.3740458015267176,1.411764705882353,7,8,1,3,1,2,0,3,0,0,5
113,0,0,1,1,0,Leverkusen,Hoffenheim,1.44,2.75,2.608433734939759,0.9622222222222222,7,10,2,0,3,2,0,3,2,2,1
114,0,0,1,1,0,Dortmund,Werder Bremen,1.4,3.0,3.8602941176470584,0.7,11,9,4,0,1,1,2,2,3,1,1
115,0,0,1,1,0,Augsburg,Mainz,1.87,2.03,1.0,1.6666666666666665,5,8,2,0,3,3,2,0,3,0,2
116,1,0,0,0,1,M'gladbach,Hertha,1.5,2.62,3.0,0.75,12,4,3,2,0,0,1,4,2,2,1
117,1,0,0,0,1,Bayern Munich,Wolfsburg,1.22,4.33,8.482142857142856,0.5588235294117647,13,6,2,2,1,1,3,1,4,1,0
118,0,1,0,0,1,Mainz,Union Berlin,2.06,1.84,1.477272727272727,0.9558823529411765,9,11,3,2,0,3,2,0,1,1,3
119,0,1,0,1,0,Schalke 04,M'gladbach,1.57,2.37,1.225806451612903,1.7674418604651163,8,14,1,1,3,3,2,0,1,2,2
120,0,1,0,1,0,Werder Bremen,Stuttgart,1.66,2.2,1.6,1.2,6,8,0,3,2,1,4,0,0,2,3
121,0,1,0,1,0,RB Leipzig,FC Koln,1.57,2.37,3.298611111111111,0.6785714285714286,9,10,1,3,1,2,1,2,1,3,1
122,0,0,1,1,0,Leverkusen,Augsburg,1.44,2.75,4.423076923076923,0.6052631578947368,9,5,3,0,2,2,0,3,3,1,1
123,1,0,0,1,0,Hoffenheim,Bochum,1.5,2.62,2.8662420382165603,0.8571428571428571,10,11,1,0,4,2,0,3,1,0,2
124,0,1,0,0,1,Hertha,Ein Frankfurt,1.8,2.0,1.1666666666666667,1.5217391304347827,5,5,0,2,3,0,3,2,1,1,3
125,0,0,1,1,0,Freiburg,Dortmund,1.57,2.37,1.25,1.7045454545454544,11,12,2,0,3,4,0,1,2,0,3
126,1,0,0,1,0,FC Koln,Schalke 04,1.57,2.37,2.3529411764705883,0.8888888888888888,11,8,3,0,2,1,0,4,4,1,0
127,0,1,0,0,1,Stuttgart,RB Leipzig,1.72,2.1,0.8444444444444444,2.1714285714285713,6,8,1,3,1,1,2,2,0,1,4
128,1,0,0,0,1,Dortmund,Leverkusen,1.4,3.0,2.1,1.3125,10,12,3,0,2,4,0,1,3,0,2
129,0,1,0,1,0,Wolfsburg,Werder Bremen,1.8,2.0,2.054054054054054,1.0,11,5,2,3,0,0,2,3,3,1,1
130,1,0,0,1,0,Union Berlin,Hertha,2.06,1.84,2.1802325581395348,0.8333333333333334,13,6,4,1,0,1,1,3,3,1,1
131,1,0,0,1,0,M'gladbach,Hoffenheim,1.36,3.2,2.048780487804878,1.4000000000000001,15,9,3,2,0,0,1,4,2,1,2
132,0,0,1,1,0,Bochum,Mainz,1.96,1.94,1.0625,1.5454545454545452,9,9,2,0,3,3,1,1,1,0,2
133,0,0,1,1,0,Augsburg,Freiburg,1.92,1.98,1.0606060606060606,1.627906976744186,5,13,2,0,3,2,1,2,0,1,4
134,0,0,1,1,0,Ein Frankfurt,Bayern Munich,1.4,3.0,0.8333333333333334,3.3333333333333335,6,14,0,3,2,2,2,1,2,0,3
135,0,1,0,1,0,Wolfsburg,Bayern Munich,1.22,4.33,0.95,3.064516129032258,10,11,2,2,1,2,2,1,0,1,4
136,1,0,0,1,0,Union Berlin,Bochum,1.53,2.5,3.5714285714285716,0.7142857142857143,12,8,4,1,0,2,0,3,2,0,0
137,1,0,0,1,0,Stuttgart,FC Koln,1.4,3.0,1.8181818181818181,1.3937282229965156,5,11,1,3,1,3,0,2,3,1,1
138,1,0,0,1,0,M'gladbach,Hoffenheim,1.22,4.33,2.165,1.396774193548387,13,8,2,2,1,0,2,3,1,2,2
139,0,1,0,1,0,Mainz,Ein Frankfurt,1.4,3.0,2.547058823529412,1.0,7,5,2,2,1,0,3,2,1,2,2
140,1,0,0,1,0,Leverkusen,Freiburg,1.4,3.0,1.5833333333333333,1.450381679389313,12,12,4,0,1,2,1,2,3,0,2
141,1,0,0,1,0,Dortmund,Hertha,1.3,3.5,3.3333333333333335,0.9523809523809523,15,6,3,0,2,2,1,2,4,0,1
142,0,1,0,0,1,Bielefeld,RB Leipzig,1.4,3.0,0.6,4.8,4,8,0,2,3,2,1,2,1,1,2
143,1,0,0,1,0,Augsburg,Greuther Furth,1.4,3.0,3.064516129032258,0.95,5,4,2,0,3,0,2,3,2,2,0
144,1,0,0,1,0,RB Leipzig,Augsburg,1.5,2.62,4.8,0.5,10,3,3,0,2,1,0,4,4,1,0
145,0,1,0,1,0,Bayern Munich,Stuttgart,1.3,3.5,5.6,0.7368421052631579,10,3,3,1,1,0,3,2,4,1,0
146,0,1,0,0,1,Ein Frankfurt,M'gladbach,1.4,3.0,1.6521739130434783,1.3571428571428572,4,10,0,2,3,2,2,1,1,2,2
147,0,0,1,1,0,Hertha,Mainz,1.87,2.03,1.3333333333333335,1.259259259259259,6,7,2,1,2,2,1,2,0,2,3
148,0,0,1,1,0,Hoffenheim,Leverkusen,1.44,2.75,1.25,1.9512195121951221,7,10,0,2,3,3,1,1,1,2,2
149,0,0,1,1,0,Greuther Furth,Dortmund,1.36,3.2,0.6666666666666666,4.615384615384615,3,15,0,2,3,3,0,2,0,0,4
150,0,0,1,1,0,Freiburg,Union Berlin,1.8,2.0,1.8947368421052633,0.9,13,13,3,1,1,4,1,0,1,2,2
151,0,0,1,0,1,FC Koln,Wolfsburg,1.53,2.5,2.8125,0.9,13,12,4,0,1,3,1,1,2,1,2
152,1,0,0,1,0,Bochum,Bielefeld,1.8,2.0,1.6744186046511629,1.125,6,3,2,1,2,0,1,4,1,0,1
153,1,0,0,1,0,M'gladbach,RB Leipzig,1.57,2.37,0.9237875288683602,2.2857142857142856,10,10,2,2,1,3,0,2,2,1,2
154,1,0,0,0,1,Leverkusen,Ein Frankfurt,1.44,2.75,3.5714285714285716,0.7142857142857143,8,3,3,1,1,0,2,3,3,0,2
155,0,0,1,1,0,Hoffenheim,Freiburg,1.66,2.2,1.4,1.2727272727272727,6,13,0,2,3,3,1,1,1,1,3
156,0,1,0,0,1,Stuttgart,Wolfsburg,1.72,2.1,1.707317073170732,0.9722222222222222,2,11,0,3,2,2,1,2,2,1,2
157,1,0,0,1,0,Mainz,Bayern Munich,1.44,2.75,0.782608695652174,2.941176470588235,6,12,1,1,3,4,0,1,2,0,3
158,0,0,1,1,0,Dortmund,Bochum,1.44,2.75,3.8602941176470584,0.7,13,6,2,0,3,2,1,2,0,1,1
159,0,1,0,0,1,Bielefeld,Hertha,2.1,1.72,1.2213740458015268,1.142857142857143,3,6,0,2,3,2,1,2,1,2,1
160,0,0,1,1,0,Augsburg,FC Koln,1.84,2.06,1.1607142857142858,1.25,5,13,2,0,3,4,0,1,2,1,2
161,0,1,0,0,1,Union Berlin,Greuther Furth,1.8,2.0,4.1015625,0.40384615384615385,10,2,4,1,0,0,3,2,0,1,1
162,1,0,0,0,1,Hertha,Stuttgart,1.98,1.92,1.064516129032258,1.434782608695652,8,4,3,0,2,1,2,2,2,2,1
163,0,0,1,0,1,Bochum,Augsburg,2.01,1.89,1.4222222222222223,0.9142857142857144,2,7,1,1,3,3,0,2,1,0,1
164,1,0,0,1,0,Bayern Munich,Dortmund,1.25,4.0,4.227941176470588,0.8214285714285714,15,11,5,0,0,2,1,2,5,0,0
165,0,0,1,1,0,RB Leipzig,Union Berlin,2.0,1.9,2.5806451612903225,0.6153846153846154,9,9,3,1,1,4,0,1,2,0,3
166,0,0,1,1,0,Greuther Furth,Leverkusen,1.53,2.5,0.6176470588235294,3.9473684210526314,1,8,0,3,2,3,1,1,0,1,3
167,0,1,0,1,0,Freiburg,M'gladbach,1.57,2.37,2.1857923497267757,1.0,9,9,2,2,1,2,2,1,2,2,1
168,1,0,0,1,0,FC Koln,Bielefeld,1.72,2.1,2.7450980392156863,0.6461538461538462,10,2,3,1,1,0,1,4,2,1,1
169,0,1,0,1,0,Ein Frankfurt,Hoffenheim,1.53,2.5,1.411764705882353,1.3740458015267176,3,3,0,3,2,0,2,3,3,1,1
170,1,0,0,1,0,Wolfsburg,Mainz,1.93,1.97,1.4782608695652175,1.096774193548387,10,4,2,0,3,0,2,3,3,0,2
171,0,0,1,0,1,Leverkusen,RB Leipzig,1.66,2.2,1.2,1.565217391304348,4,14,2,1,2,4,1,0,1,2,2
172,1,0,0,0,1,Union Berlin,Ein Frankfurt,2.04,1.86,1.5813953488372092,1.0,8,3,3,1,1,1,2,2,2,1,2
173,0,1,0,0,1,Hoffenheim,Greuther Furth,1.4,3.0,5.078125,0.7222222222222222,2,1,0,2,3,0,3,2,2,2,0
174,0,0,1,1,0,Bielefeld,Bayern Munich,1.33,3.4,0.5769230769230769,6.3559322033898304,1,13,0,1,4,4,1,0,0,1,3
175,0,0,1,1,0,M'gladbach,FC Koln,1.61,2.3,1.75609756097561,1.0285714285714287,8,8,3,1,1,3,1,1,2,0,3
176,0,1,0,0,1,Mainz,Stuttgart,1.95,1.95,1.707317073170732,0.9722222222222222,8,5,1,2,2,1,3,1,1,1,3
177,1,0,0,1,0,Freiburg,Bochum,1.93,1.97,2.4242424242424243,0.7619047619047619,9,3,3,1,1,1,1,3,1,0,1
178,1,0,0,1,0,Dortmund,Wolfsburg,1.57,2.37,2.8300653594771243,0.7530434782608696,11,7,3,1,1,1,0,4,5,0,0
179,0,0,1,0,1,Augsburg,Hertha,1.91,1.99,1.842105263157895,0.8333333333333333,7,6,2,0,3,2,0,3,0,1,4
180,1,0,0,1,0,RB Leipzig,Hoffenheim,1.44,2.75,3.1666666666666665,0.7916666666666666,14,3,3,2,0,1,1,3,3,1,1
181,0,0,1,1,0,Ein Frankfurt,Freiburg,1.8,2.1,1.4166666666666667,1.1724137931034482,7,7,2,2,1,2,2,1,2,2,1
182,0,1,0,0,1,Bochum,Leverkusen,1.61,2.3,1.05,2.3333333333333335,5,5,2,1,2,2,2,1,0,1,1
183,0,0,1,1,0,Hertha,Union Berlin,2.2,1.66,1.1149825783972125,1.2307692307692308,6,6,1,0,4,2,1,2,2,1,2
184,1,0,0,1,0,Wolfsburg,Bielefeld,1.97,1.93,2.289156626506024,0.7238095238095238,7,1,2,0,3,0,1,4,3,1,0
185,0,0,1,0,1,Greuther Furth,M'gladbach,1.66,2.2,0.8421052631578947,2.3529411764705883,2,9,0,2,3,3,1,1,0,0,4
186,1,0,0,1,0,FC Koln,Mainz,1.97,1.93,1.387755102040816,1.1724137931034482,5,8,2,1,2,1,1,3,2,2,1
187,1,0,0,0,1,Bayern Munich,Augsburg,1.22,4.33,9.009009009009008,0.5263157894736842,11,8,3,2,0,3,0,2,4,0,1
188,0,0,1,0,1,Stuttgart,Dortmund,1.61,2.3,1.0512820512820513,2.2777777777777777,8,6,2,2,1,3,1,1,1,0,4
189,1,0,0,1,0,Augsburg,Mainz,2.06,1.84,1.0,1.4666666666666666,9,7,3,1,1,1,1,3,4,0,1
190,0,1,0,0,1,M'gladbach,Mainz,1.72,2.1,1.511111111111111,1.0625,9,9,2,2,1,2,1,2,2,2,1
191,1,0,0,1,0,Augsburg,Wolfsburg,2.1,1.72,1.2142857142857144,1.3599999999999999,8,5,2,1,2,1,1,3,1,1,3
192,0,0,1,1,0,Dortmund,RB Leipzig,1.53,2.5,1.44,1.3740458015267176,5,12,2,2,1,3,2,0,3,0,2
193,1,0,0,1,0,Leverkusen,Hertha,1.44,2.75,3.7500000000000004,0.875,8,5,3,1,1,1,0,4,1,2,2
