,FTR,HomeTeam,AwayTeam,FTHG,FTAG
626,D,Nimes,Montpellier,1.0,1.0
627,H,Marseille,Brest,3.0,1.0
628,A,Angers,St Etienne,0.0,1.0
629,D,Reims,Lyon,1.0,1.0
630,H,Marseille,Rennes,1.0,0.0
631,H,Strasbourg,Monaco,1.0,0.0
632,A,Nantes,Reims,1.0,2.0
633,D,Montpellier,Lorient,1.0,1.0
634,H,Lille,Marseille,2.0,0.0
635,A,Bordeaux,Paris SG,0.0,1.0
636,A,St Etienne,Lens,2.0,3.0
637,H,Nice,Nimes,2.0,1.0
638,A,Metz,Angers,0.0,1.0
639,H,Lyon,Rennes,1.0,0.0
640,H,Brest,Dijon,3.0,1.0
641,D,Marseille,Lyon,1.0,1.0
642,D,Lille,Strasbourg,1.0,1.0
643,D,Reims,Montpellier,0.0,0.0
644,D,Nimes,Nantes,1.0,1.0
645,H,Lorient,St Etienne,2.0,1.0
646,D,Angers,Lens,2.0,2.0
647,H,Monaco,Brest,2.0,0.0
648,A,Dijon,Paris SG,0.0,4.0
649,A,Bordeaux,Metz,1.0,2.0
650,A,Rennes,Nice,1.0,2.0
651,H,Nimes,Lorient,1.0,0.0
652,A,Paris SG,Monaco,0.0,2.0
653,A,Lorient,Lille,1.0,4.0
654,D,Strasbourg,Angers,0.0,0.0
655,H,Nimes,Bordeaux,2.0,0.0
656,A,Nice,Metz,1.0,2.0
657,H,Lens,Dijon,2.0,1.0
658,H,Montpellier,Rennes,2.0,1.0
659,D,Nantes,Marseille,1.0,1.0
660,D,St Etienne,Reims,1.0,1.0
661,A,Brest,Lyon,2.0,3.0
662,H,Marseille,Nice,3.0,2.0
663,D,Bordeaux,Marseille,0.0,0.0
664,D,Lille,Brest,0.0,0.0
665,A,Rennes,St Etienne,0.0,2.0
666,A,Metz,Strasbourg,1.0,2.0
667,A,Dijon,Nimes,0.0,2.0
668,A,Angers,Nantes,1.0,3.0
669,D,Monaco,Lorient,2.0,2.0
670,A,Lyon,Montpellier,1.0,2.0
671,D,Reims,Lens,1.0,1.0
672,H,Paris SG,Nice,2.0,1.0
673,A,Marseille,Paris SG,0.0,2.0
674,A,Nantes,Lille,0.0,2.0
675,H,St Etienne,Metz,1.0,0.0
676,A,Nimes,Monaco,3.0,4.0
677,H,Nice,Angers,3.0,0.0
678,H,Montpellier,Dijon,4.0,2.0
679,H,Brest,Bordeaux,2.0,1.0
680,D,Lens,Rennes,0.0,0.0
681,H,Lyon,Strasbourg,3.0,0.0
682,H,Lorient,Reims,1.0,0.0
683,D,St Etienne,Nantes,1.0,1.0
684,H,Paris SG,Nimes,3.0,0.0
685,H,Monaco,Nice,2.0,1.0
686,D,Lens,Marseille,2.0,2.0
687,A,Dijon,Lyon,0.0,1.0
688,D,Strasbourg,Brest,2.0,2.0
689,D,Rennes,Lorient,1.0,1.0
690,D,Reims,Angers,0.0,0.0
691,D,Metz,Montpellier,1.0,1.0
692,A,Bordeaux,Lille,0.0,3.0
693,A,Nantes,Monaco,1.0,2.0
694,H,Lille,Dijon,1.0,0.0
695,A,Strasbourg,Reims,0.0,1.0
696,H,Lorient,Paris SG,3.0,2.0
697,A,Brest,Metz,2.0,4.0
698,H,Angers,Nimes,3.0,1.0
699,A,Nice,St Etienne,0.0,1.0
700,A,Montpellier,Lens,1.0,2.0
701,H,Lyon,Bordeaux,2.0,1.0
702,H,Lorient,Dijon,3.0,2.0
703,A,St Etienne,Lyon,0.0,5.0
704,A,Rennes,Lille,0.0,1.0
705,H,Reims,Brest,1.0,0.0
706,H,Metz,Nantes,2.0,0.0
707,D,Dijon,Strasbourg,1.0,1.0
708,H,Bordeaux,Angers,2.0,1.0
709,H,Monaco,Marseille,3.0,1.0
710,A,Lens,Nice,0.0,1.0
711,H,Paris SG,Montpellier,4.0,0.0
712,A,Marseille,Lens,0.0,1.0
713,A,Lyon,Metz,0.0,1.0
714,H,Lille,Reims,2.0,1.0
715,H,Strasbourg,St Etienne,1.0,0.0
716,A,Nice,Bordeaux,0.0,3.0
717,D,Nantes,Lens,1.0,1.0
718,A,Brest,Rennes,1.0,2.0
719,A,Angers,Paris SG,0.0,1.0
720,A,Marseille,Nimes,1.0,2.0
721,A,Montpellier,Monaco,2.0,3.0
722,D,Rennes,Lyon,2.0,2.0
723,H,Reims,St Etienne,3.0,1.0
724,H,Paris SG,Brest,3.0,0.0
725,A,Nimes,Lille,0.0,1.0
726,D,Montpellier,Nantes,1.0,1.0
727,H,Monaco,Angers,3.0,0.0
728,D,Metz,Nice,1.0,1.0
729,A,Lens,Strasbourg,0.0,1.0
730,D,Dijon,Marseille,0.0,0.0
731,H,Bordeaux,Lorient,2.0,1.0
732,D,St Etienne,Paris SG,1.0,1.0
733,D,Reims,Dijon,0.0,0.0
734,H,Marseille,Montpellier,3.0,1.0
735,H,Lyon,Lens,3.0,2.0
736,A,Lille,Angers,1.0,2.0
737,H,Strasbourg,Nimes,5.0,0.0
738,D,Nantes,Rennes,0.0,0.0
739,D,Metz,Bordeaux,0.0,0.0
740,A,Lorient,Monaco,2.0,5.0
741,H,Brest,Nice,2.0,0.0
742,H,Paris SG,Strasbourg,4.0,0.0
743,A,Montpellier,Lille,2.0,3.0
744,D,Monaco,St Etienne,2.0,2.0
745,H,Lyon,Nantes,3.0,0.0
746,H,Angers,Marseille,2.0,1.0
747,H,Rennes,Metz,1.0,0.0
748,A,Nimes,Dijon,1.0,3.0
749,D,Nice,Lorient,2.0,2.0
750,H,Lens,Brest,2.0,1.0
751,A,Bordeaux,Reims,1.0,3.0
752,D,Lille,Paris SG,0.0,0.0
753,A,Lorient,Rennes,0.0,3.0
754,A,Strasbourg,Bordeaux,0.0,2.0
755,D,St Etienne,Nimes,2.0,2.0
756,D,Nantes,Angers,1.0,1.0
757,A,Dijon,Monaco,0.0,1.0
758,D,Brest,Montpellier,2.0,2.0
759,A,Nice,Lyon,1.0,4.0
760,D,Marseille,Reims,1.0,1.0
761,H,Metz,Lens,2.0,0.0
762,H,Rennes,Marseille,2.0,1.0
763,H,Paris SG,Lorient,2.0,0.0
764,A,Monaco,Lens,0.0,3.0
765,D,Lyon,Brest,2.0,2.0
766,A,Bordeaux,St Etienne,1.0,2.0
767,H,Reims,Nantes,3.0,2.0
768,A,Nimes,Nice,0.0,2.0
769,A,Montpellier,Metz,0.0,2.0
770,A,Dijon,Lille,0.0,2.0
771,A,Angers,Strasbourg,0.0,2.0
772,A,Paris SG,Lyon,0.0,1.0
773,H,Lille,Bordeaux,2.0,1.0
774,D,Strasbourg,Metz,2.0,2.0
775,D,Nantes,Dijon,1.0,1.0
776,H,Lorient,Nimes,3.0,0.0
777,H,Brest,Reims,2.0,1.0
778,A,Nice,Rennes,0.0,1.0
779,A,Lens,Montpellier,2.0,3.0
780,H,Marseille,Monaco,2.0,1.0
781,D,St Etienne,Angers,0.0,0.0
782,A,Metz,Lyon,1.0,3.0
783,D,Reims,Nice,0.0,0.0
784,A,Nantes,Strasbourg,0.0,4.0
785,D,Dijon,St Etienne,0.0,0.0
786,H,Bordeaux,Brest,1.0,0.0
787,H,Angers,Lorient,2.0,0.0
788,H,Lille,Monaco,2.0,1.0
789,A,Montpellier,Paris SG,1.0,3.0
790,A,Rennes,Lens,0.0,2.0
791,A,Nimes,Marseille,0.0,2.0
792,D,St Etienne,Lille,1.0,1.0
793,A,Nice,Dijon,1.0,3.0
794,H,Monaco,Nimes,3.0,0.0
795,A,Metz,Brest,0.0,2.0
796,A,Lorient,Montpellier,0.0,1.0
797,A,Lens,Angers,1.0,3.0
798,H,Lyon,Reims,3.0,0.0
799,D,Paris SG,Bordeaux,2.0,2.0
800,H,Marseille,Nantes,3.0,1.0
801,D,Strasbourg,Rennes,1.0,1.0
802,D,Lens,Nantes,1.0,1.0
803,H,Lille,Lorient,4.0,0.0
804,A,Angers,Lyon,0.0,1.0
805,A,Reims,Nimes,0.0,1.0
806,H,Montpellier,Strasbourg,4.0,3.0
807,A,Dijon,Lens,0.0,1.0
808,D,Nantes,Metz,1.0,1.0
809,H,Brest,St Etienne,4.0,1.0
810,H,Monaco,Paris SG,3.0,2.0
811,A,Rennes,Bordeaux,0.0,1.0
812,H,Lyon,St Etienne,2.0,1.0
813,A,Nice,Monaco,1.0,2.0
814,A,Nimes,Angers,1.0,5.0
815,D,Metz,Dijon,1.0,1.0
816,A,Lorient,Nantes,0.0,2.0
817,D,Lens,Reims,4.0,4.0
818,H,Brest,Lille,3.0,2.0
819,H,Paris SG,Rennes,3.0,0.0
820,A,Bordeaux,Montpellier,0.0,2.0
821,A,Strasbourg,Marseille,0.0,1.0
822,D,Lille,Lyon,1.0,1.0
823,H,Monaco,Bordeaux,4.0,0.0
824,H,Reims,Strasbourg,2.0,1.0
825,A,Nimes,Metz,0.0,1.0
826,D,Dijon,Lorient,0.0,0.0
827,A,Angers,Nice,0.0,3.0
828,A,St Etienne,Montpellier,0.0,1.0
829,A,Nantes,Paris SG,0.0,3.0
830,H,Rennes,Brest,2.0,1.0
831,H,Lyon,Monaco,4.0,1.0
832,D,Nice,Lille,1.0,1.0
833,A,Montpellier,Reims,0.0,4.0
834,H,Metz,St Etienne,2.0,0.0
835,A,Brest,Strasbourg,0.0,3.0
836,H,Bordeaux,Nimes,2.0,0.0
837,H,Paris SG,Dijon,4.0,0.0
838,A,Lorient,Marseille,0.0,1.0
839,A,Rennes,Angers,1.0,2.0
840,H,Lille,Lens,4.0,0.0
841,A,St Etienne,Nice,1.0,3.0
842,H,Nantes,Brest,3.0,1.0
843,D,Monaco,Montpellier,1.0,1.0
844,D,Angers,Metz,1.0,1.0
845,A,Strasbourg,Lyon,2.0,3.0
846,H,Marseille,Bordeaux,3.0,1.0
847,A,Reims,Lorient,1.0,3.0
848,A,Nimes,Paris SG,0.0,4.0
849,D,Dijon,Rennes,1.0,1.0
850,D,Lyon,Marseille,1.0,1.0
851,D,Rennes,Reims,2.0,2.0
852,A,Strasbourg,Lille,0.0,3.0
853,H,Metz,Lorient,3.0,1.0
854,H,Brest,Monaco,1.0,0.0
855,H,Bordeaux,Dijon,3.0,0.0
856,A,Montpellier,Nimes,0.0,1.0
857,H,Nice,Nantes,2.0,1.0
858,H,Lens,St Etienne,2.0,0.0
859,H,Paris SG,Angers,6.0,1.0
860,A,Reims,Paris SG,0.0,2.0
861,D,Lorient,Lyon,1.0,1.0
862,D,Nimes,Lens,1.0,1.0
863,H,Monaco,Strasbourg,3.0,2.0
864,D,Dijon,Montpellier,2.0,2.0
865,H,Angers,Brest,3.0,2.0
866,D,Bordeaux,Nice,0.0,0.0
867,D,Marseille,Metz,1.0,1.0
868,A,St Etienne,Rennes,0.0,3.0
869,H,Lille,Nantes,2.0,0.0
870,D,Marseille,Lille,1.0,1.0
871,D,Nantes,St Etienne,2.0,2.0
872,H,Strasbourg,Dijon,1.0,0.0
873,H,Montpellier,Angers,4.0,1.0
874,H,Metz,Reims,2.0,1.0
875,H,Brest,Lorient,3.0,2.0
876,A,Nice,Paris SG,0.0,3.0
877,H,Rennes,Monaco,2.0,1.0
878,H,Lens,Bordeaux,2.0,1.0
879,D,Lyon,Nimes,0.0,0.0
880,A,Marseille,St Etienne,0.0,2.0
881,H,Paris SG,Metz,1.0,0.0
882,H,Montpellier,Lyon,2.0,1.0
883,A,Paris SG,Marseille,0.0,1.0
884,H,Monaco,Nantes,2.0,1.0
885,A,Nimes,Rennes,2.0,4.0
886,A,Lorient,Lens,2.0,3.0
887,A,Dijon,Brest,0.0,2.0
888,H,Angers,Reims,1.0,0.0
889,H,Lille,Metz,1.0,0.0
890,H,St Etienne,Strasbourg,2.0,0.0
891,H,Montpellier,Nice,3.0,1.0
892,D,Bordeaux,Lyon,0.0,0.0
893,H,Lens,Paris SG,1.0,0.0
894,A,Brest,Marseille,2.0,3.0
895,H,St Etienne,Lorient,2.0,0.0
896,H,Nantes,Nimes,2.0,1.0
897,A,Metz,Monaco,0.0,1.0
898,A,Angers,Bordeaux,0.0,2.0
899,A,Reims,Lille,0.0,1.0
900,A,Strasbourg,Nice,0.0,2.0
901,H,Rennes,Montpellier,2.0,1.0
902,H,Lyon,Dijon,4.0,1.0
903,H,Nice,Lens,2.0,1.0
904,H,Nimes,Brest,4.0,0.0
905,H,Lorient,Strasbourg,3.0,1.0
906,D,Monaco,Reims,2.0,2.0
907,D,Lille,Rennes,1.0,1.0
908,A,Dijon,Angers,0.0,1.0
909,D,Bordeaux,Nantes,0.0,0.0
910,H,Lille,Lyon,1.0,0.0
911,H,Rennes,Montpellier,5.0,0.0
912,D,St Etienne,Bordeaux,1.0,1.0
913,H,Reims,Brest,1.0,0.0
914,H,Nice,Monaco,2.0,1.0
915,H,Metz,Nimes,2.0,1.0
916,H,Dijon,Toulouse,2.0,1.0
917,H,Angers,Nantes,2.0,0.0
918,D,Marseille,Amiens,2.0,2.0
919,H,Lyon,St Etienne,2.0,0.0
920,D,Bordeaux,Nice,1.0,1.0
921,A,Nantes,Lille,0.0,1.0
922,A,Toulouse,Rennes,0.0,2.0
923,H,Montpellier,Strasbourg,3.0,0.0
924,D,Monaco,Reims,1.0,1.0
925,A,Brest,Angers,0.0,1.0
926,A,Amiens,Metz,0.0,1.0
927,H,Paris SG,Dijon,4.0,0.0
928,A,Nimes,Marseille,2.0,3.0
929,H,Paris SG,Bordeaux,4.0,3.0
930,H,Rennes,Nimes,2.0,1.0
931,D,St Etienne,Reims,1.0,1.0
932,D,Strasbourg,Amiens,0.0,0.0
933,H,Lille,Toulouse,3.0,0.0
934,D,Dijon,Monaco,1.0,1.0
935,H,Angers,Montpellier,1.0,0.0
936,A,Marseille,Nantes,1.0,3.0
937,A,Metz,Lyon,0.0,2.0
938,D,Nice,Brest,2.0,2.0
939,A,Lille,Marseille,1.0,2.0
940,H,Reims,Rennes,1.0,0.0
941,H,Brest,St Etienne,3.0,2.0
942,D,Lyon,Strasbourg,1.0,1.0
943,A,Toulouse,Nice,0.0,2.0
944,H,Nimes,Angers,1.0,0.0
945,D,Nantes,Metz,0.0,0.0
946,D,Bordeaux,Dijon,2.0,2.0
947,D,Amiens,Paris SG,4.0,4.0
948,H,Monaco,Montpellier,1.0,0.0
949,H,Paris SG,Lyon,4.0,2.0
950,H,Strasbourg,Reims,3.0,0.0
951,H,Montpellier,St Etienne,1.0,0.0
952,D,Rennes,Brest,0.0,0.0
953,A,Nice,Nimes,1.0,3.0
954,A,Metz,Bordeaux,1.0,2.0
955,D,Dijon,Nantes,3.0,3.0
956,A,Amiens,Monaco,1.0,2.0
957,H,Marseille,Toulouse,1.0,0.0
958,A,Angers,Lille,0.0,2.0
959,A,St Etienne,Marseille,0.0,2.0
960,A,Toulouse,Strasbourg,0.0,1.0
961,D,Reims,Nice,1.0,1.0
962,H,Nimes,Dijon,2.0,0.0
963,D,Montpellier,Metz,1.0,1.0
964,D,Lyon,Amiens,0.0,0.0
965,D,Brest,Bordeaux,1.0,1.0
966,A,Nantes,Paris SG,1.0,2.0
967,H,Monaco,Angers,1.0,0.0
968,H,Lille,Rennes,1.0,0.0
969,D,Bordeaux,Marseille,0.0,0.0
970,H,Metz,St Etienne,3.0,1.0
971,H,Nice,Lyon,2.0,1.0
972,A,Strasbourg,Lille,1.0,2.0
973,H,Nimes,Monaco,3.0,1.0
974,H,Dijon,Brest,3.0,0.0
975,A,Angers,Reims,1.0,4.0
976,D,Amiens,Toulouse,0.0,0.0
977,H,Paris SG,Montpellier,5.0,0.0
978,H,Rennes,Nantes,3.0,2.0
979,A,Lille,Paris SG,0.0,2.0
980,A,Nantes,Bordeaux,0.0,1.0
981,H,Lyon,Toulouse,3.0,0.0
982,H,St Etienne,Nimes,2.0,1.0
983,A,Reims,Metz,0.0,1.0
984,H,Montpellier,Dijon,2.0,1.0
985,A,Monaco,Strasbourg,1.0,3.0
986,H,Brest,Amiens,2.0,1.0
987,D,Marseille,Angers,0.0,0.0
988,D,Nice,Rennes,1.0,1.0
989,A,Monaco,Paris SG,1.0,4.0
990,A,Nimes,Rennes,0.0,1.0
991,D,Amiens,Reims,1.0,1.0
992,D,Paris SG,Monaco,3.0,3.0
993,H,Dijon,Lille,1.0,0.0
994,A,St Etienne,Nantes,0.0,2.0
995,A,Toulouse,Brest,2.0,5.0
996,H,Nimes,Reims,2.0,0.0
997,H,Metz,Strasbourg,1.0,0.0
998,D,Angers,Nice,1.0,1.0
999,A,Amiens,Montpellier,1.0,2.0
1000,A,Bordeaux,Lyon,1.0,2.0
1001,A,Rennes,Marseille,0.0,1.0
1002,H,Strasbourg,St Etienne,2.0,1.0
1003,H,Rennes,Bordeaux,1.0,0.0
1004,D,Reims,Lyon,1.0,1.0
1005,H,Paris SG,Amiens,4.0,1.0
1006,H,Nice,Toulouse,3.0,0.0
1007,A,Nantes,Angers,1.0,2.0
1008,H,Montpellier,Brest,4.0,0.0
1009,H,Monaco,Lille,5.0,1.0
1010,H,Marseille,Nimes,3.0,1.0
1011,D,Dijon,Metz,2.0,2.0
1012,A,St Etienne,Paris SG,0.0,4.0
1013,A,Lyon,Rennes,0.0,1.0
1014,A,Bordeaux,Strasbourg,0.0,1.0
1015,A,Toulouse,Reims,0.0,1.0
1016,A,Nimes,Nantes,0.0,1.0
1017,D,Brest,Nice,0.0,0.0
1018,D,Angers,Monaco,0.0,0.0
1019,D,Amiens,Dijon,1.0,1.0
1020,D,Metz,Marseille,1.0,1.0
1021,H,Lille,Montpellier,2.0,1.0
1022,H,Marseille,Bordeaux,3.0,1.0
1023,H,Nantes,Dijon,1.0,0.0
1024,H,Reims,St Etienne,3.0,1.0
1025,H,Strasbourg,Toulouse,4.0,2.0
1026,H,Rennes,Angers,2.0,1.0
1027,H,Nice,Metz,4.0,1.0
1028,H,Monaco,Amiens,3.0,0.0
1029,A,Montpellier,Paris SG,1.0,3.0
1030,A,Nimes,Lyon,0.0,4.0
1031,H,Lille,Brest,1.0,0.0
1032,H,Paris SG,Nantes,2.0,0.0
1033,A,Toulouse,Monaco,1.0,2.0
1034,H,St Etienne,Nice,4.0,1.0
1035,A,Metz,Rennes,0.0,1.0
1036,D,Dijon,Montpellier,2.0,2.0
1037,A,Lyon,Lille,0.0,1.0
1038,H,Brest,Strasbourg,5.0,0.0
1039,H,Bordeaux,Nimes,6.0,0.0
1040,A,Angers,Marseille,0.0,2.0
1041,H,Rennes,St Etienne,2.0,1.0
1042,H,Nantes,Toulouse,2.0,1.0
1043,D,Reims,Bordeaux,1.0,1.0
1044,D,Nimes,Metz,1.0,1.0
1045,H,Nice,Angers,3.0,1.0
1046,H,Montpellier,Amiens,4.0,2.0
1047,H,Lille,Dijon,1.0,0.0
1048,A,Strasbourg,Lyon,1.0,2.0
1049,H,Marseille,Brest,2.0,1.0
1050,A,Toulouse,Marseille,0.0,2.0
1051,D,St Etienne,Montpellier,0.0,0.0
1052,H,Bordeaux,Monaco,2.0,1.0
1053,D,Metz,Reims,1.0,1.0
1054,H,Dijon,Rennes,2.0,1.0
1055,D,Brest,Nantes,1.0,1.0
1056,H,Angers,Nimes,1.0,0.0
1057,A,Amiens,Strasbourg,0.0,4.0
1058,H,Lyon,Nice,2.0,1.0
1059,H,Paris SG,Lille,2.0,0.0
1060,H,Marseille,Lyon,2.0,1.0
1061,A,Nantes,St Etienne,2.0,3.0
1062,H,Montpellier,Toulouse,3.0,0.0
1063,H,Rennes,Amiens,3.0,1.0
1064,H,Strasbourg,Nimes,4.0,1.0
1065,D,Reims,Angers,0.0,0.0
1066,H,Monaco,Dijon,1.0,0.0
1067,D,Lille,Metz,0.0,0.0
1068,A,Brest,Paris SG,1.0,2.0
1069,D,Nice,Bordeaux,1.0,1.0
1070,H,St Etienne,Monaco,1.0,0.0
1071,H,Nice,Reims,2.0,0.0
1072,H,Bordeaux,Nantes,2.0,0.0
1073,A,Toulouse,Lyon,2.0,3.0
1074,D,Metz,Montpellier,2.0,2.0
1075,H,Angers,Strasbourg,1.0,0.0
1076,H,Amiens,Brest,1.0,0.0
1077,H,Marseille,Lille,2.0,1.0
1078,H,Dijon,Paris SG,2.0,1.0
1079,H,Paris SG,Marseille,4.0,0.0
1080,D,St Etienne,Amiens,2.0,2.0
1081,H,Rennes,Toulouse,3.0,2.0
1082,H,Strasbourg,Nice,1.0,0.0
1083,D,Reims,Nimes,0.0,0.0
1084,D,Montpellier,Angers,0.0,0.0
1085,H,Lyon,Metz,2.0,0.0
1086,H,Brest,Dijon,2.0,0.0
1087,H,Lille,Bordeaux,3.0,0.0
1088,A,Nantes,Monaco,0.0,1.0
1089,H,Marseille,Strasbourg,2.0,0.0
1090,H,Monaco,Rennes,3.0,2.0
1091,A,Bordeaux,St Etienne,0.0,1.0
1092,H,Toulouse,Lille,2.0,1.0
1093,H,Reims,Montpellier,1.0,0.0
1094,D,Nimes,Amiens,1.0,1.0
1095,H,Metz,Nantes,1.0,0.0
1096,A,Angers,Brest,0.0,1.0
1097,D,Lyon,Dijon,0.0,0.0
1098,A,Nice,Paris SG,1.0,4.0
1099,H,St Etienne,Lyon,1.0,0.0
1100,A,Rennes,Reims,0.0,1.0
1101,D,Lille,Nimes,2.0,2.0
1102,A,Toulouse,Bordeaux,1.0,3.0
1103,H,Nantes,Nice,1.0,0.0
1104,H,Montpellier,Monaco,3.0,1.0
1105,H,Dijon,Strasbourg,1.0,0.0
1106,H,Brest,Metz,2.0,0.0
1107,H,Paris SG,Angers,4.0,0.0
1108,H,Amiens,Marseille,3.0,1.0
1109,D,Marseille,Rennes,1.0,1.0
1110,A,Nimes,St Etienne,0.0,1.0
1111,H,Strasbourg,Montpellier,1.0,0.0
1112,A,Reims,Dijon,1.0,2.0
1113,D,Nice,Lille,1.0,1.0
1114,H,Monaco,Brest,4.0,1.0
1115,D,Metz,Toulouse,2.0,2.0
1116,D,Angers,Amiens,1.0,1.0
1117,A,Bordeaux,Paris SG,0.0,1.0
1118,A,Lyon,Nantes,0.0,1.0
1119,A,Paris SG,Reims,0.0,2.0
1120,A,Toulouse,Angers,0.0,2.0
1121,A,St Etienne,Metz,0.0,1.0
1122,H,Nantes,Rennes,1.0,0.0
1123,H,Montpellier,Nimes,1.0,0.0
1124,H,Lille,Strasbourg,2.0,0.0
1125,D,Brest,Lyon,2.0,2.0
1126,A,Amiens,Bordeaux,1.0,3.0
1127,H,Monaco,Nice,3.0,1.0
1128,D,Dijon,Marseille,0.0,0.0
1129,A,Lyon,Paris SG,0.0,1.0
1130,H,Angers,St Etienne,4.0,1.0
1131,D,Rennes,Lille,1.0,1.0
1132,D,Reims,Monaco,0.0,0.0
1133,H,Nimes,Toulouse,1.0,0.0
1134,H,Nice,Dijon,2.0,1.0
1135,A,Metz,Amiens,1.0,2.0
1136,D,Bordeaux,Brest,2.0,2.0
1137,D,Marseille,Montpellier,1.0,1.0
1138,H,Strasbourg,Nantes,2.0,1.0
1139,A,Monaco,Marseille,3.0,4.0
1140,D,St Etienne,Toulouse,2.0,2.0
1141,H,Nantes,Reims,1.0,0.0
1142,H,Montpellier,Nice,2.0,1.0
1143,D,Dijon,Nimes,0.0,0.0
1144,D,Brest,Rennes,0.0,0.0
1145,H,Bordeaux,Metz,2.0,0.0
1146,H,Paris SG,Strasbourg,1.0,0.0
1147,D,Amiens,Lyon,2.0,2.0
1148,H,Lille,Angers,2.0,1.0
1149,H,Marseille,St Etienne,1.0,0.0
1150,D,Strasbourg,Monaco,2.0,2.0
1151,A,Rennes,Nice,1.0,2.0
1152,H,Reims,Lille,2.0,0.0
1153,H,Toulouse,Amiens,2.0,0.0
1154,H,Nimes,Brest,3.0,0.0
1155,H,Nantes,Montpellier,1.0,0.0
1156,H,Angers,Dijon,2.0,0.0
1157,D,Lyon,Bordeaux,1.0,1.0
1158,A,Metz,Paris SG,0.0,2.0
1159,A,Nice,Marseille,1.0,2.0
1160,H,Lille,St Etienne,3.0,0.0
1161,H,Montpellier,Lyon,1.0,0.0
1162,H,Paris SG,Toulouse,4.0,0.0
1163,A,Strasbourg,Rennes,0.0,2.0
1164,D,Monaco,Nimes,2.0,2.0
1165,A,Dijon,Bordeaux,0.0,2.0
1166,H,Brest,Reims,1.0,0.0
1167,H,Angers,Metz,3.0,0.0
1168,A,Amiens,Nantes,1.0,2.0
1169,H,Rennes,Paris SG,2.0,1.0
1170,D,Reims,Strasbourg,0.0,0.0
1171,D,St Etienne,Brest,1.0,1.0
1172,H,Toulouse,Dijon,1.0,0.0
1173,A,Nimes,Nice,1.0,2.0
1174,H,Metz,Monaco,3.0,0.0
1175,D,Bordeaux,Montpellier,1.0,1.0
1176,H,Amiens,Lille,1.0,0.0
1177,D,Nantes,Marseille,0.0,0.0
1178,H,Lyon,Angers,6.0,0.0
1179,H,Paris SG,Nimes,3.0,0.0
1180,D,Strasbourg,Metz,1.0,1.0
1181,H,Lille,Nantes,2.0,1.0
1182,H,Nice,Amiens,2.0,1.0
1183,A,Montpellier,Rennes,0.0,1.0
1184,A,Dijon,St Etienne,1.0,2.0
1185,D,Brest,Toulouse,1.0,1.0
1186,H,Angers,Bordeaux,3.0,1.0
1187,A,Marseille,Reims,0.0,2.0
1188,A,Monaco,Lyon,0.0,3.0
1189,H,Rennes,Lille,3.0,1.0
1190,H,Reims,Paris SG,3.0,1.0
1191,A,Nimes,Lyon,2.0,3.0
1192,H,Nice,Monaco,2.0,0.0
1193,A,Nantes,Strasbourg,0.0,1.0
1194,H,Marseille,Montpellier,1.0,0.0
1195,H,Dijon,Toulouse,2.0,1.0
1196,A,Caen,Bordeaux,0.0,1.0
1197,D,Angers,St Etienne,1.0,1.0
1198,H,Amiens,Guingamp,2.0,1.0
1199,A,Toulouse,Marseille,2.0,5.0
1200,A,Strasbourg,Rennes,0.0,2.0
1201,H,St Etienne,Nice,3.0,0.0
1202,H,Paris SG,Dijon,4.0,0.0
1203,D,Montpellier,Nantes,1.0,1.0
1204,H,Monaco,Amiens,2.0,0.0
1205,H,Lyon,Caen,4.0,0.0
1206,H,Lille,Angers,5.0,0.0
1207,D,Guingamp,Nimes,2.0,2.0
1208,A,Bordeaux,Reims,0.0,1.0
1209,D,Rennes,Guingamp,1.0,1.0
1210,A,Marseille,Lyon,0.0,3.0
1211,H,Lille,Bordeaux,1.0,0.0
1212,H,Nimes,Monaco,1.0,0.0
1213,D,Nice,Nantes,1.0,1.0
1214,H,Dijon,Strasbourg,2.0,1.0
1215,H,Caen,Reims,3.0,2.0
1216,A,Angers,Paris SG,1.0,2.0
1217,D,Amiens,Toulouse,0.0,0.0
1218,A,St Etienne,Montpellier,0.0,1.0
1219,D,Toulouse,Rennes,2.0,2.0
1220,H,Nantes,Dijon,3.0,0.0
1221,D,Montpellier,Amiens,1.0,1.0
1222,A,Monaco,St Etienne,2.0,3.0
1223,D,Lyon,Lille,2.0,2.0
1224,A,Reims,Nimes,0.0,3.0
1225,D,Paris SG,Nice,1.0,1.0
1226,D,Guingamp,Caen,0.0,0.0
1227,A,Bordeaux,Angers,0.0,1.0
1228,D,Strasbourg,Marseille,1.0,1.0
1229,D,Rennes,Monaco,2.0,2.0
1230,H,Montpellier,Paris SG,3.0,2.0
1231,H,St Etienne,Toulouse,2.0,0.0
1232,H,Nice,Guingamp,3.0,0.0
1233,A,Marseille,Nantes,1.0,2.0
1234,H,Lille,Nimes,5.0,0.0
1235,H,Caen,Dijon,1.0,0.0
1236,D,Angers,Reims,1.0,1.0
1237,D,Amiens,Strasbourg,0.0,0.0
1238,A,Bordeaux,Lyon,2.0,3.0
1239,D,Toulouse,Lille,0.0,0.0
1240,A,Reims,St Etienne,0.0,2.0
1241,H,Paris SG,Monaco,3.0,1.0
1242,H,Nantes,Amiens,3.0,2.0
1243,A,Strasbourg,Montpellier,1.0,3.0
1244,H,Nimes,Bordeaux,2.0,1.0
1245,A,Nice,Caen,0.0,1.0
